state_id,scenario_id,calibration_mode,source_policy,episode_index,day,prefix_actions,inventory_coverage_state,fraction_expiring_today,fraction_expiring_within_two_days,predicted_baseline_demand,episode_day,episode_period,remaining_inventory_life,shelf_life_class,scenario_inventory_coverage,age_profile,margin_scenario,disposal_scenario,demand_target,response_model,oracle_horizon,rolling_oracle_preferred_action,rolling_oracle_preferred_markdown,rolling_oracle_value,zero_first_action_oracle_value,oracle_gain_vs_zero,best_positive_action,best_positive_gain_vs_zero,positive_markdown_financially_preferred
state_0080,core_006,observed_calibration,always_40pct,4,1,5,2.9372096061706543,0.43911439180374146,1.0,0.5430209040641785,1,early,2,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,2,0,0.0,0.20746028084753002,0.20746028084753002,0.0,4,-0.009904792514412036,False
state_0081,core_006,observed_calibration,always_40pct,5,2,5|5,0.6056208610534668,1.0,1.0,0.7112001776695251,2,late,1,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,1,0,0.0,0.11146608954169626,0.11146608954169626,0.0,1,-0.0076832611927120514,False
state_0082,core_006,observed_calibration,expiry_threshold_rule,1,0,,6.184210300445557,0.3333333432674408,0.6666666865348816,0.4501940608024597,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,3,5,0.4,0.15525376995332643,0.11022957376081459,0.04502419619251184,5,0.04502419619251184,True
state_0083,core_006,recovered_calibration,always_0pct,0,0,,2.440021514892578,0.3333333432674408,0.6666666865348816,1.6303950548171997,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,3,0,0.0,0.44999999999999996,0.44999999999999996,0.0,1,-0.02801516399542775,False
state_0084,core_006,recovered_calibration,always_0pct,0,1,0,1.1207789182662964,0.3017570376396179,1.0,1.295389175415039,1,early,2,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,2,0,0.0,0.44999999999999996,0.44999999999999996,0.0,1,-0.021374167507943298,False
state_0085,core_006,recovered_calibration,always_0pct,0,2,0|0,0.145673930644989,1.0,1.0,1.4518882036209106,2,late,1,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,1,0,0.0,0.44999999999999996,0.44999999999999996,0.0,1,-0.003108058482728604,False
state_0086,core_006,recovered_calibration,always_0pct,1,0,,7.799272537231445,0.3333333432674408,0.6666666865348816,0.4419904053211212,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,3,5,0.4,-0.0647642414550395,-0.09735654819927132,0.032592306744231817,5,0.032592306744231817,True
state_0087,core_006,recovered_calibration,always_0pct,1,1,0,5.122692108154297,0.5,1.0,0.44858264923095703,1,early,2,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,2,5,0.4,-0.09735654819927132,-0.12300812314373559,0.025651574944464267,5,0.025651574944464267,True
state_0088,core_006,recovered_calibration,always_0pct,2,0,,7.279321193695068,0.3333333432674408,0.6666666865348816,0.47008660435676575,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,3,5,0.4,-0.06568123481319886,-0.0934826844702637,0.02780144965706484,5,0.02780144965706484,True
state_0089,core_006,recovered_calibration,always_0pct,3,0,,6.837368965148926,0.3333333432674408,0.6666666865348816,0.47694236040115356,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,3,5,0.4,-0.0637690116267885,-0.0851505501979476,0.021381538571159098,5,0.021381538571159098,True
state_0090,core_006,recovered_calibration,always_0pct,6,1,0,3.617839813232422,0.5,1.0,0.7720814347267151,1,early,2,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,2,1,0.05,0.1078036778195398,0.09971259646932643,0.008091081350213372,1,0.008091081350213372,True
state_0091,core_006,recovered_calibration,always_0pct,7,0,,5.451850414276123,0.3333333432674408,0.6666666865348816,0.7860967516899109,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,3,1,0.05,0.062492071420547614,0.05266028067931511,0.009831790741232506,1,0.009831790741232506,True
state_0092,core_006,recovered_calibration,always_20pct,1,0,,7.799272537231445,0.3333333432674408,0.6666666865348816,0.4419904053211212,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,3,5,0.4,-0.0647642414550395,-0.09735654819927132,0.032592306744231817,5,0.032592306744231817,True
state_0093,core_006,recovered_calibration,always_40pct,1,0,,7.799272537231445,0.3333333432674408,0.6666666865348816,0.4419904053211212,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,3,5,0.4,-0.0647642414550395,-0.09735654819927132,0.032592306744231817,5,0.032592306744231817,True
state_0094,core_006,recovered_calibration,always_40pct,5,2,5|5,1.5877481698989868,1.0,1.0,0.8438664674758911,2,late,1,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,1,1,0.05,0.062402539359310526,0.0579914333327672,0.004411106026543328,1,0.004411106026543328,True
state_0095,core_006,recovered_calibration,expiry_threshold_rule,1,0,,7.799272537231445,0.3333333432674408,0.6666666865348816,0.4419904053211212,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,3,5,0.4,-0.0647642414550395,-0.09735654819927132,0.032592306744231817,5,0.032592306744231817,True
state_0096,core_009,observed_calibration,always_0pct,0,0,,2.21427583694458,0.1428571492433548,0.2857142984867096,1.514770746231079,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0,0.0,0.45000000000000007,0.45000000000000007,0.0,1,-0.030501070004425812,False
state_0097,core_009,observed_calibration,always_0pct,0,1,0,0.81682288646698,0.0,0.0,1.1891764402389526,1,early,6,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0,0.0,0.45000000000000007,0.45000000000000007,0.0,1,-0.019382294366354913,False
state_0098,core_009,observed_calibration,always_0pct,1,0,,6.184210300445557,0.1428571492433548,0.2857142984867096,0.4501940608024597,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0,0.0,0.45,0.45,0.0,1,-0.00922276918484094,False
state_0099,core_009,observed_calibration,always_0pct,1,3,0|0|0,2.514131784439087,0.015170061960816383,0.3434467017650604,0.49274179339408875,3,middle,4,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0,0.0,0.45,0.45,0.0,1,-0.009881233031010794,False
state_0100,core_009,observed_calibration,always_0pct,2,0,,5.771929740905762,0.1428571492433548,0.2857142984867096,0.486522376537323,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0,0.0,0.45,0.45,0.0,1,-0.009825742105048996,False
state_0101,core_009,observed_calibration,always_0pct,3,3,0|0|0,2.2703359127044678,0.0,0.30854809284210205,0.7317526340484619,3,middle,4,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0,0.0,0.45,0.45,0.0,1,-0.014703023911628477,False
state_0102,core_009,observed_calibration,always_0pct,3,4,0|0|0|0,0.583579421043396,0.0,0.0,0.6361842155456543,4,middle,3,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0,0.0,0.45,0.45,0.0,1,-0.005869715111510132,False
state_0103,core_009,observed_calibration,always_20pct,1,0,,6.184210300445557,0.1428571492433548,0.2857142984867096,0.4501940608024597,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0,0.0,0.45,0.45,0.0,1,-0.00922276918484094,False
state_0104,core_009,observed_calibration,always_20pct,1,2,3|3,3.49120831489563,0.05050946772098541,0.28788208961486816,0.4991759955883026,2,middle,5,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0,0.0,0.3703653017367786,0.3703653017367786,0.0,1,-0.010081436594724547,False
state_0105,core_009,observed_calibration,always_20pct,2,3,3|3|3,1.9380974769592285,0.0,0.23731841146945953,0.5325266718864441,3,middle,4,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0,0.0,0.32492360968652634,0.32492360968652634,0.0,1,-0.010671246567187598,False
state_0106,core_009,observed_calibration,always_40pct,1,0,,6.184210300445557,0.1428571492433548,0.2857142984867096,0.4501940608024597,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0,0.0,0.45,0.45,0.0,1,-0.00922276918484094,False
state_0107,core_009,observed_calibration,always_40pct,2,1,5,2.7759673595428467,0.0,0.018866349011659622,0.5765072107315063,1,early,6,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0,0.0,0.28296665868365506,0.28296665868365506,0.0,1,-0.011932376806880252,False
state_0108,core_009,observed_calibration,expiry_threshold_rule,1,0,,6.184210300445557,0.1428571492433548,0.2857142984867096,0.4501940608024597,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0,0.0,0.45,0.45,0.0,1,-0.00922276918484094,False
state_0109,core_009,recovered_calibration,always_0pct,0,0,,2.440021514892578,0.1428571492433548,0.2857142984867096,1.6303950548171997,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0,0.0,0.44999999999999996,0.44999999999999996,0.0,1,-0.02801516399542775,False
state_0110,core_009,recovered_calibration,always_0pct,0,1,0,1.1207789182662964,0.0,0.0,1.295389175415039,1,early,6,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0,0.0,0.44999999999999996,0.44999999999999996,0.0,1,-0.021374167507943298,False
state_0111,core_009,recovered_calibration,always_0pct,0,2,0|0,0.145673930644989,0.0,0.0,1.4518882036209106,2,middle,5,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0,0.0,0.44999999999999996,0.44999999999999996,0.0,1,-0.003108058482728604,False
state_0112,core_009,recovered_calibration,always_0pct,1,0,,7.799272537231445,0.1428571492433548,0.2857142984867096,0.4419904053211212,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0,0.0,0.448760645657286,0.448760645657286,0.0,1,-0.006188680533843638,False
state_0113,core_009,recovered_calibration,always_0pct,1,4,0|0|0|0,3.108201026916504,0.3283752501010895,0.6641876101493835,0.48641279339790344,4,middle,3,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0,0.0,0.448760645657286,0.448760645657286,0.0,1,-0.008217618951292971,False
state_0114,core_009,recovered_calibration,always_0pct,3,0,,6.837368965148926,0.1428571492433548,0.2857142984867096,0.47694236040115356,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0,0.0,0.45,0.45,0.0,1,-0.008066142828197231,False
state_0115,core_009,recovered_calibration,always_0pct,4,0,,6.442282199859619,0.1428571492433548,0.2857142984867096,0.4778903126716614,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0,0.0,0.44999999999999984,0.44999999999999984,0.0,1,-0.008200843847180173,False
state_0116,core_009,recovered_calibration,always_0pct,5,1,0,4.914806842803955,0.14380644261837006,0.31504514813423157,0.7440585494041443,1,early,6,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0,0.0,0.44999999999999996,0.44999999999999996,0.0,1,-0.012773378074405595,False
state_0117,core_009,recovered_calibration,always_0pct,7,1,0,3.7195792198181152,0.04510118067264557,0.23608094453811646,0.5740867257118225,1,early,6,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0,0.0,0.44999999999999996,0.44999999999999996,0.0,1,-0.009650853366848455,False
state_0118,core_009,recovered_calibration,always_20pct,1,0,,7.799272537231445,0.1428571492433548,0.2857142984867096,0.4419904053211212,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0,0.0,0.448760645657286,0.448760645657286,0.0,1,-0.006188680533843638,False
state_0119,core_009,recovered_calibration,always_20pct,1,3,3|3|3,3.41093373298645,0.1353537142276764,0.4235691428184509,0.46375444531440735,3,middle,4,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0,0.0,0.3491321964434636,0.3491321964434636,0.0,1,-0.00785100909500347,False
state_0120,core_009,recovered_calibration,always_20pct,2,3,3|3|3,3.043626546859741,0.10319695621728897,0.4021313190460205,0.49420714378356934,3,middle,4,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0,0.0,0.3455776035908596,0.3455776035908596,0.0,1,-0.008420034814461463,False
state_0121,core_009,recovered_calibration,always_20pct,5,2,3|3,2.9835243225097656,0.0,0.24292105436325073,0.7642671465873718,2,middle,5,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0,0.0,0.3632171037221666,0.3632171037221666,0.0,1,-0.013107091978632468,False
state_0122,core_009,recovered_calibration,always_40pct,1,0,,7.799272537231445,0.1428571492433548,0.2857142984867096,0.4419904053211212,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0,0.0,0.448760645657286,0.448760645657286,0.0,1,-0.006188680533843638,False
state_0123,core_009,recovered_calibration,always_40pct,4,3,5|5|5,0.5912502408027649,0.0,0.0,0.9426329135894775,3,middle,4,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0,0.0,0.10302213448524833,0.10302213448524833,0.0,1,-0.0066277668106560494,False
state_0124,core_009,recovered_calibration,expiry_threshold_rule,1,0,,7.799272537231445,0.1428571492433548,0.2857142984867096,0.4419904053211212,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0,0.0,0.448760645657286,0.448760645657286,0.0,1,-0.006188680533843638,False
state_0125,core_012,observed_calibration,always_0pct,0,0,,2.21427583694458,0.1428571492433548,0.2857142984867096,1.514770746231079,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,3,0,0.0,0.45000000000000007,0.45000000000000007,0.0,1,-0.030501070004425812,False
state_0126,core_012,observed_calibration,always_0pct,0,1,0,0.81682288646698,0.0,0.0,1.1891764402389526,1,early,6,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,3,0,0.0,0.45000000000000007,0.45000000000000007,0.0,1,-0.019382294366354913,False
state_0127,core_012,observed_calibration,always_0pct,1,0,,6.184210300445557,0.1428571492433548,0.2857142984867096,0.4501940608024597,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,3,0,0.0,0.45,0.45,0.0,1,-0.00922276918484094,False
state_0128,core_012,observed_calibration,always_0pct,1,3,0|0|0,2.514131784439087,0.015170061960816383,0.3434467017650604,0.49274179339408875,3,middle,4,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,3,0,0.0,0.45,0.45,0.0,1,-0.009881233031010794,False
state_0129,core_012,observed_calibration,always_0pct,2,0,,5.771929740905762,0.1428571492433548,0.2857142984867096,0.486522376537323,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,3,0,0.0,0.45,0.45,0.0,1,-0.009825742105048996,False
state_0130,core_012,observed_calibration,always_0pct,3,3,0|0|0,2.2703359127044678,0.0,0.30854809284210205,0.7317526340484619,3,middle,4,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,3,0,0.0,0.45,0.45,0.0,1,-0.014703023911628477,False
state_0131,core_012,observed_calibration,always_0pct,3,4,0|0|0|0,0.583579421043396,0.0,0.0,0.6361842155456543,4,middle,3,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,3,0,0.0,0.45,0.45,0.0,1,-0.005869715111510132,False
state_0132,core_012,observed_calibration,always_20pct,1,0,,6.184210300445557,0.1428571492433548,0.2857142984867096,0.4501940608024597,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,3,0,0.0,0.45,0.45,0.0,1,-0.00922276918484094,False
state_0133,core_012,observed_calibration,always_20pct,1,2,3|3,3.49120831489563,0.05050946772098541,0.28788208961486816,0.4991759955883026,2,middle,5,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,3,0,0.0,0.3703653017367786,0.3703653017367786,0.0,1,-0.010081436594724547,False
state_0134,core_012,observed_calibration,always_20pct,2,3,3|3|3,1.9380974769592285,0.0,0.23731841146945953,0.5325266718864441,3,middle,4,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,3,0,0.0,0.32492360968652634,0.32492360968652634,0.0,1,-0.010671246567187598,False
state_0135,core_012,observed_calibration,always_40pct,1,0,,6.184210300445557,0.1428571492433548,0.2857142984867096,0.4501940608024597,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,3,0,0.0,0.45,0.45,0.0,1,-0.00922276918484094,False
state_0136,core_012,observed_calibration,always_40pct,2,1,5,2.7759673595428467,0.0,0.018866349011659622,0.5765072107315063,1,early,6,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,3,0,0.0,0.28296665868365506,0.28296665868365506,0.0,1,-0.011932376806880252,False
state_0137,core_012,observed_calibration,expiry_threshold_rule,1,0,,6.184210300445557,0.1428571492433548,0.2857142984867096,0.4501940608024597,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,3,0,0.0,0.45,0.45,0.0,1,-0.00922276918484094,False
state_0138,core_012,recovered_calibration,always_0pct,0,0,,2.440021514892578,0.1428571492433548,0.2857142984867096,1.6303950548171997,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,3,0,0.0,0.44999999999999996,0.44999999999999996,0.0,1,-0.02801516399542775,False
state_0139,core_012,recovered_calibration,always_0pct,0,1,0,1.1207789182662964,0.0,0.0,1.295389175415039,1,early,6,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,3,0,0.0,0.44999999999999996,0.44999999999999996,0.0,1,-0.021374167507943298,False
state_0140,core_012,recovered_calibration,always_0pct,0,2,0|0,0.145673930644989,0.0,0.0,1.4518882036209106,2,middle,5,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,3,0,0.0,0.44999999999999996,0.44999999999999996,0.0,1,-0.003108058482728604,False
state_0141,core_012,recovered_calibration,always_0pct,1,0,,7.799272537231445,0.1428571492433548,0.2857142984867096,0.4419904053211212,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,3,0,0.0,0.448760645657286,0.448760645657286,0.0,1,-0.006188680533843638,False
state_0142,core_012,recovered_calibration,always_0pct,1,4,0|0|0|0,3.108201026916504,0.3283752501010895,0.6641876101493835,0.48641279339790344,4,middle,3,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,3,0,0.0,0.448760645657286,0.448760645657286,0.0,1,-0.008217618951292971,False
state_0143,core_012,recovered_calibration,always_0pct,3,0,,6.837368965148926,0.1428571492433548,0.2857142984867096,0.47694236040115356,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,3,0,0.0,0.45,0.45,0.0,1,-0.008066142828197231,False
state_0144,core_012,recovered_calibration,always_0pct,4,0,,6.442282199859619,0.1428571492433548,0.2857142984867096,0.4778903126716614,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,3,0,0.0,0.44999999999999984,0.44999999999999984,0.0,1,-0.008200843847180173,False
state_0145,core_012,recovered_calibration,always_0pct,5,1,0,4.914806842803955,0.14380644261837006,0.31504514813423157,0.7440585494041443,1,early,6,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,3,0,0.0,0.44999999999999996,0.44999999999999996,0.0,1,-0.012773378074405595,False
state_0146,core_012,recovered_calibration,always_0pct,7,1,0,3.7195792198181152,0.04510118067264557,0.23608094453811646,0.5740867257118225,1,early,6,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,3,0,0.0,0.44999999999999996,0.44999999999999996,0.0,1,-0.009650853366848455,False
state_0147,core_012,recovered_calibration,always_20pct,1,0,,7.799272537231445,0.1428571492433548,0.2857142984867096,0.4419904053211212,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,3,0,0.0,0.448760645657286,0.448760645657286,0.0,1,-0.006188680533843638,False
state_0148,core_012,recovered_calibration,always_20pct,1,3,3|3|3,3.41093373298645,0.1353537142276764,0.4235691428184509,0.46375444531440735,3,middle,4,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,3,0,0.0,0.3491321964434636,0.3491321964434636,0.0,1,-0.00785100909500347,False
state_0149,core_012,recovered_calibration,always_20pct,2,3,3|3|3,3.043626546859741,0.10319695621728897,0.4021313190460205,0.49420714378356934,3,middle,4,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,3,0,0.0,0.3455776035908596,0.3455776035908596,0.0,1,-0.008420034814461463,False
state_0150,core_012,recovered_calibration,always_20pct,5,2,3|3,2.9835243225097656,0.0,0.24292105436325073,0.7642671465873718,2,middle,5,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,3,0,0.0,0.3632171037221666,0.3632171037221666,0.0,1,-0.013107091978632468,False
state_0151,core_012,recovered_calibration,always_40pct,1,0,,7.799272537231445,0.1428571492433548,0.2857142984867096,0.4419904053211212,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,3,0,0.0,0.448760645657286,0.448760645657286,0.0,1,-0.006188680533843638,False
state_0152,core_012,recovered_calibration,always_40pct,4,3,5|5|5,0.5912502408027649,0.0,0.0,0.9426329135894775,3,middle,4,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,3,0,0.0,0.10302213448524833,0.10302213448524833,0.0,1,-0.0066277668106560494,False
state_0153,core_012,recovered_calibration,expiry_threshold_rule,1,0,,7.799272537231445,0.1428571492433548,0.2857142984867096,0.4419904053211212,0,early,7,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,3,0,0.0,0.448760645657286,0.448760645657286,0.0,1,-0.006188680533843638,False
