state_id,store_id,product_id,activity_flag,possible_stockout_flag,stockout_risk_group,demand_volume_group,markdown_rate,support_status,absolute_uplift_vs_zero_observed,absolute_uplift_vs_zero_recovered,percentage_uplift_vs_zero_observed,percentage_uplift_vs_zero_recovered,predicted_demand_observed,predicted_demand_recovered,absolute_prediction_difference,percentage_prediction_difference,difference_in_implied_uplift
23,237,596,0,0,low,medium,0.1,supported,0.18155030365656,0.11295567374040938,21.86435771101527,13.09765125143738,1.0118985172018173,0.9753673502462499,-0.03653116695556746,-3.610161131235412,-0.06859462991615062
23,237,596,0,0,low,medium,0.2,supported,0.25006269985470375,0.19510544692412068,30.115401680342657,22.623238093738784,1.080410913399961,1.0575171234299612,-0.02289378996999991,-2.1189891444131304,-0.05495725293058307
23,237,596,0,0,low,medium,0.3,supported,0.3872785747304084,0.2066947741317633,46.64050195000511,23.967065818172916,1.2176267882756657,1.0691064506376038,-0.14852033763806194,-12.19752547070585,-0.1805838005986451
23,237,596,0,0,low,medium,0.4,supported,0.954046465410459,0.6846891428284465,114.89715397074912,79.39237854507523,1.7843946789557164,1.547100819334287,-0.23729385962142935,-13.298283301332258,-0.2693573225820125
24,370,127,0,0,medium,high,0.0,supported,0.0,0.0,0.0,0.0,1.1530237696065444,1.157406565143821,0.004382795537276607,0.3801131991209683,0.0
24,370,127,0,0,medium,high,0.05,supported,0.06007061496042754,0.07668493817352706,5.209833183311208,6.625583479734121,1.213094384566972,1.234091503317348,0.02099711875037613,1.7308726359219984,0.016614323213099524
24,370,127,0,0,medium,high,0.1,supported,0.07211969447270805,0.07870118896863731,6.254831545868145,6.799787675202773,1.2251434640792525,1.2361077541124583,0.01096429003320587,0.894939274842077,0.006581494495929263
24,370,127,0,0,medium,high,0.2,supported,0.07718096992562584,0.10415332279747336,6.693788277405854,8.998853638309123,1.2302047395321702,1.2615598879412944,0.03135514840912412,2.5487748015869283,0.026972352871847516
24,370,127,0,0,medium,high,0.3,supported,0.11420999187685155,0.1355040363963389,9.905259101104601,11.707557264417368,1.267233761483396,1.29291060154016,0.02567684005676396,2.0262118037880583,0.021294044519487354
24,370,127,0,0,medium,high,0.4,supported,0.4409851322535636,0.37747601120534613,38.24597062765189,32.61395110182743,1.594008901860108,1.5348825763491671,-0.05912632551094088,-3.709284524192069,-0.06350912104821749
25,3,351,0,1,medium,high,0.0,supported,0.0,0.0,0.0,0.0,0.5781566553895643,0.8559237275892801,0.27776707219971586,48.04356563405039,0.0
25,3,351,0,1,medium,high,0.05,supported,0.06280079692622409,0.03181322309552126,10.862245784217194,3.716829206864447,0.6409574523157884,0.8877369506848014,0.24677949836901303,38.50169734003328,-0.03098757383070283
25,3,351,0,1,medium,high,0.1,supported,0.05180249016924954,0.03688822232884159,8.959940128051414,4.309755780779412,0.6299591455588138,0.8928119499181217,0.2628528043593079,41.72537317894491,-0.014914267840407947
25,3,351,0,1,medium,high,0.2,supported,0.09122298368572879,0.048706682096120835,15.77824674944932,5.69054000095357,0.6693796390752931,0.904630409685401,0.2352507706101079,35.144596112169225,-0.04251630158960795
25,3,351,0,1,medium,high,0.3,supported,0.1831261765735066,0.19486085944632814,31.674144864788502,22.766147632705103,0.7612828319630709,1.0507845870356083,0.2895017550725374,38.028147085100805,0.011734682872821534
25,3,351,0,1,medium,high,0.4,supported,0.3204836830474016,0.33497708918350977,55.431980253078365,39.13632469647463,0.8986403384369659,1.19090081677279,0.292260478335824,32.52251939237028,0.014493406136108167
26,843,6,0,1,medium,high,0.0,supported,0.0,0.0,0.0,0.0,1.8647126593081524,2.7738923514754594,0.909179692167307,48.757093358535556,0.0
26,843,6,0,1,medium,high,0.05,supported,0.16856385987096623,0.03083198236309803,9.039669411238238,1.1115060880678485,2.0332765191791187,2.8047243338385575,0.7714478146594388,37.94111658609476,-0.1377318775078682
26,843,6,0,1,medium,high,0.1,supported,0.43410446624681853,-0.001292415287639237,23.279965633304613,-0.04659212124622503,2.298817125554971,2.77259993618782,0.4737828106328492,20.609852143783325,-0.43539688153445777
26,843,6,0,1,medium,high,0.2,supported,0.4773124613971391,-0.004728838292223259,25.597105216963143,-0.17047663330221896,2.3420251207052916,2.769163513183236,0.4271383924779446,18.237993636435192,-0.4820412996893624
26,843,6,0,1,medium,high,0.3,supported,0.4866085551126118,0.0992444471082985,26.09563209020922,3.577804562441278,2.3513212144207642,2.873136798583758,0.5218155841629937,22.19244146493784,-0.3873641080043133
26,843,6,0,1,medium,high,0.4,supported,0.529002729673234,0.10965572577923766,28.369128457008763,3.9531355901720744,2.3937153889813865,2.883548077254697,0.4898326882733106,20.46328024326034,-0.4193470038939964
27,368,540,0,1,medium,high,0.0,supported,0.0,0.0,0.0,0.0,7.0034727656512015,7.928894058736557,0.9254212930853551,13.213748722264175,0.0
27,368,540,0,1,medium,high,0.05,supported,0.5716703193409778,0.4186261900369299,8.162669270947355,5.279755120143914,7.575143084992179,8.347520248773487,0.7723771637813073,10.196205604505826,-0.15304412930404787
27,368,540,0,1,medium,high,0.1,supported,1.277879610110908,0.9210757227984132,18.24637080589957,11.61669857076113,8.28135237576211,8.84996978153497,0.5686174057728604,6.866238507578681,-0.3568038873124948
27,368,540,0,1,medium,high,0.2,supported,3.886187812333935,3.2167112340679402,55.48943991606408,40.5694818248147,10.889660577985136,11.145605292804497,0.25594471481936054,2.350346119481328,-0.6694765782659946
27,368,540,0,1,medium,high,0.3,supported,3.9206334945020433,3.2203829215618676,55.98127708486196,40.61578951245346,10.924106260153245,11.149276980298424,0.22517072014517936,2.0612278458560285,-0.7002505729401758
27,368,540,0,1,medium,high,0.4,supported,4.1509499063947946,3.238179489226372,59.26988003370679,40.8402415928151,11.154422672045996,11.167073547962929,0.012650875916932591,0.1134157839350669,-0.9127704171684226
28,284,190,0,0,medium,high,0.0,supported,0.0,0.0,0.0,0.0,1.0479566611736448,1.0637340454611035,0.015777384287458673,1.5055378597230273,0.0
28,284,190,0,0,medium,high,0.05,supported,0.05138217743266482,0.05834018288059584,4.903082287307581,5.484470778154593,1.0993388386063097,1.1220742283416993,0.02273538973538969,2.0680966538226375,0.006958005447931015
28,284,190,0,0,medium,high,0.1,supported,0.062095501663115726,0.06981442421651618,5.925388326037528,6.563146541601306,1.1100521628367606,1.1335484696776197,0.023496306840859127,2.116684929545465,0.0077189225534004535
28,284,190,0,0,medium,high,0.2,supported,0.06880558335971054,0.12317885915284021,6.565689776011596,11.579854915656584,1.1167622445333554,1.1869129046139437,0.07015066008058835,6.281611007533772,0.05437327579312967
28,284,190,0,0,medium,high,0.3,supported,0.3077707231959379,0.20770136563015207,29.368649925966817,19.525685627568535,1.3557273843695827,1.2714354110912556,-0.08429197327832716,-6.217472203493413,-0.10006935756578583
28,284,190,0,0,medium,high,0.4,supported,0.7367937258338273,0.6930822098605387,70.30765232301354,65.1555915520316,1.7847503870074721,1.7568162553216422,-0.02793413168582992,-1.5651562195578284,-0.043711515973288595
29,666,729,0,1,medium,high,0.0,supported,0.0,0.0,0.0,0.0,0.7664061070295616,1.0782914717490315,0.3118853647194699,40.6945302051775,0.0
29,666,729,0,1,medium,high,0.05,supported,0.06491875558882487,0.0472636877117707,8.470542574410999,4.383201476601406,0.8313248626183865,1.1255551594608022,0.29423029684241575,35.39293843753113,-0.017655067877054176
29,666,729,0,1,medium,high,0.1,supported,0.0743240573888968,0.05036550874042378,9.697738145245506,4.670862198207781,0.8407301644184584,1.1286569804894553,0.2879268160709969,34.247232733722456,-0.02395854864847302
29,666,729,0,1,medium,high,0.2,supported,0.06736381138209269,0.05568706117756461,8.78957132050806,5.164379264470864,0.8337699184116543,1.1339785329265961,0.30020861451494185,36.006170033915865,-0.011676750204528075
29,666,729,0,1,medium,high,0.3,supported,0.09808556211855457,0.0902034182910536,12.798118545625226,8.365402180612636,0.8644916691481161,1.168494890040085,0.30400322089196896,35.16554661440967,-0.007882143827500965
29,666,729,0,1,medium,high,0.4,supported,0.36826682160691293,0.3638554553411226,48.05113349556181,33.74370148276648,1.1346729286364745,1.4421469270901541,0.3074739984536796,27.09802892919708,-0.004411366265790306
30,563,295,0,1,medium,high,0.0,supported,0.0,0.0,0.0,0.0,0.9507551487625858,1.3336144921279938,0.38285934336540794,40.268973969134116,0.0
30,563,295,0,1,medium,high,0.05,supported,0.04792221230607696,0.02303620149411323,5.040436790528879,1.727350867142663,0.9986773610686628,1.356650693622107,0.3579733325534442,35.84474290779804,-0.024886010811963732
30,563,295,0,1,medium,high,0.1,supported,0.06195162646826402,0.058257868509244304,6.516044277950472,4.368418973633426,1.0127067752308498,1.391872360637238,0.37916558540638823,37.440806626375746,-0.0036937579590197167
30,563,295,0,1,medium,high,0.2,supported,0.10561003057599327,0.061801769852878774,11.108015635092316,4.634155538776752,1.056365179338579,1.3954162619808725,0.33905108264229344,32.0960108562631,-0.0438082607231145
30,563,295,0,1,medium,high,0.3,supported,0.1900033389701936,0.1602418853016685,19.98446594977521,12.01560767729639,1.1407584877327794,1.4938563774296623,0.3530978896968828,30.952904886875167,-0.029761453668525117
30,563,295,0,1,medium,high,0.4,supported,0.6951573066919443,0.6906740666753741,73.11633364244162,51.78963416731426,1.6459124554545301,2.024288558803368,0.37837610334883776,22.988835286767827,-0.004483240016570189
31,49,11,0,1,medium,high,0.0,supported,0.0,0.0,0.0,0.0,0.5801648227309517,0.9315922499805409,0.3514274272495892,60.57372206666203,0.0
31,49,11,0,1,medium,high,0.05,supported,0.09482601577153593,0.05200827602791369,16.344668283259733,5.582729571762757,0.6749908385024876,0.9836005260084546,0.30860968750596696,45.720574251146616,-0.04281773974362224
31,49,11,0,1,medium,high,0.1,supported,0.10945757815971913,0.05642102462386078,18.86663476845778,6.056407685340792,0.6896224008906708,0.9880132746044017,0.29839087371373085,43.26873276279149,-0.053036553535858344
31,49,11,0,1,medium,high,0.2,supported,0.09116905041851053,0.08196051917756852,15.714336141470909,8.797896201828692,0.6713338731494622,1.0135527691581094,0.3422188960086472,50.97596139506242,-0.009208531240942008
31,49,11,0,1,medium,high,0.3,supported,0.13466011491447127,0.15341815997922348,23.210665252091502,16.468380880415022,0.714824937645423,1.0850104099597644,0.3701854723143414,51.786871556790274,0.018758045064752205
31,49,11,0,1,medium,high,0.4,supported,0.3602560760296689,0.36642601092812743,62.09547044473873,39.33330391443053,0.9404208987606206,1.2980182609086683,0.3575973621480477,38.025246208301496,0.006169934898458518
32,865,4,0,1,medium,high,0.0,supported,0.0,0.0,0.0,0.0,0.565166627997604,0.8134151664016813,0.24824853840407735,43.9248402340433,0.0
32,865,4,0,1,medium,high,0.05,supported,0.10492891754043376,0.031861960384291566,18.566014400425402,3.917060032853814,0.6700955455380377,0.8452771267859729,0.17518158124793515,26.142776565881686,-0.0730669571561422
32,865,4,0,1,medium,high,0.1,supported,0.12788282006203633,0.06716966207216402,22.627454227990707,8.257734161670927,0.6930494480596403,0.8805848284738453,0.18753538041420503,27.05945166528243,-0.06071315798987231
32,865,4,0,1,medium,high,0.2,supported,0.12313700376248038,0.12518687320229072,21.78773438883983,15.390280188170324,0.6883036317600844,0.938602039603972,0.2502984078438877,36.364533949042396,0.0020498694398103368
32,865,4,0,1,medium,high,0.3,supported,0.191907503132851,0.21753495188412275,33.95591558772373,26.74340986859587,0.757074131130455,1.030950118285804,0.2738759871553491,36.17558385549384,0.025627448751271764
32,865,4,0,1,medium,high,0.4,supported,0.6008642063344298,0.5564852589446971,106.31629267695848,68.41343534402371,1.1660308343320338,1.3699004253463785,0.20386959101434465,17.484065173210638,-0.04437894738973269
33,155,300,0,1,medium,high,0.0,supported,0.0,0.0,0.0,0.0,5.918374673802656,6.168286578788202,0.24991190498554605,4.222644201486037,0.0
33,155,300,0,1,medium,high,0.05,supported,-0.38613707297586597,0.03686231730585998,-6.524376949047839,0.5976103223320317,5.53223760082679,6.205148896094062,0.672911295267272,12.163456160427843,0.42299939028172595
33,155,300,0,1,medium,high,0.1,supported,0.22629983115411,0.030880319010863744,3.823682068589096,0.5006304200757539,6.144674504956766,6.199166897799066,0.054492392842299786,0.886823098576528,-0.19541951214324627
33,155,300,0,1,medium,high,0.2,supported,1.1409528576256953,1.5954606749128635,19.27814510757586,25.865540690009592,7.059327531428352,7.763747253701066,0.7044197222727142,9.97856692633421,0.45450781728716816
33,155,300,0,1,medium,high,0.3,supported,1.1470428468672402,1.7578319821132444,19.381044798406542,28.497897425164396,7.065417520669897,7.926118560901447,0.8607010402315503,12.181885043786412,0.6107891352460042
33,155,300,0,1,medium,high,0.4,supported,1.323525757805264,1.7523167850117938,22.362993739882242,28.408485284029194,7.24190043160792,7.920603363799996,0.6787029321920759,9.371889859598404,0.42879102720652984
34,481,296,0,1,medium,high,0.0,supported,0.0,0.0,0.0,0.0,1.3481258769789561,1.6809747697434805,0.33284889276452434,24.689748817106928,0.0
34,481,296,0,1,medium,high,0.05,supported,0.04271856146219566,0.023222714801686806,3.168736851036824,1.381502876764218,1.3908444384411518,1.7041974845451673,0.3133530461040155,22.529697602646294,-0.019495846660508853
34,481,296,0,1,medium,high,0.1,supported,0.07105523640359968,0.0671816660710296,5.270667792745654,3.9965897930331007,1.4191811133825558,1.74815643581451,0.32897532243195426,23.180644058026957,-0.0038735703325700754
34,481,296,0,1,medium,high,0.2,supported,0.07109612555506084,0.06865647654681606,5.2737008293603616,4.084325225017693,1.419222002534017,1.7496312462902965,0.33040924375627956,23.281011932335804,-0.002439649008244782
34,481,296,0,1,medium,high,0.3,supported,0.11178194382348394,0.18946319637412445,8.291654787754577,11.271031533866328,1.45990782080244,1.870437966117605,0.41053014531516485,28.120278517962618,0.07768125255064051
34,481,296,0,1,medium,high,0.4,supported,0.4346530732098346,0.6158972414309729,32.24128255618517,36.63929123248886,1.7827789501887907,2.2968720111744534,0.5140930609856627,28.83661269004898,0.1812441682211383
35,668,631,0,0,medium,high,0.0,supported,0.0,0.0,0.0,0.0,0.7715018935074343,0.7363161377880445,-0.035185755719389755,-4.560683002270649,0.0
35,668,631,0,0,medium,high,0.05,supported,0.1144791884918579,0.04980612363291259,14.838484449002177,6.764230888994827,0.8859810819992922,0.7861222614209571,-0.09985882057833506,-11.27098790337544,-0.0646730648589453
35,668,631,0,0,medium,high,0.1,supported,0.16237751520167643,0.1191013759341828,21.046936704648765,16.175304305019502,0.9338794087091107,0.8554175137222273,-0.07846189498688338,-8.401715923401742,-0.04327613926749363
35,668,631,0,0,medium,high,0.2,supported,0.1624102017531761,0.09558320302973455,21.051173447523254,12.981272326432292,0.9339120952606104,0.831899340817779,-0.10201275444283131,-10.923164499156035,-0.06682699872344156
35,668,631,0,0,medium,high,0.3,supported,0.1886906768642025,0.09262650412358164,24.457577933654704,12.579719412620705,0.9601925703716367,0.8289426419116261,-0.1312499284600106,-13.66912560146254,-0.09606417274062085
35,668,631,0,0,medium,high,0.4,supported,0.6900652447593145,0.78458425073419,89.44440066402312,106.5553517665859,1.4615671382667488,1.5209003885222345,0.05933325025548575,4.05956378615957,0.0945190059748755
36,97,102,0,1,medium,high,0.0,supported,0.0,0.0,0.0,0.0,1.9892518284883338,2.315690671322445,0.3264388428341114,16.410131596167886,0.0
36,97,102,0,1,medium,high,0.05,supported,0.05879599168131078,0.030742042104371148,2.9556836816377663,1.327553912320023,2.0480478201696446,2.3464327134268164,0.29838489325717177,14.569234678927367,-0.02805394957693963
36,97,102,0,1,medium,high,0.1,supported,0.10795731439210687,0.07716234936202371,5.427031049866904,3.3321527057824873,2.0972091428804407,2.392853020684469,0.29564387780402823,14.097014539902887,-0.030794965030083166
36,97,102,0,1,medium,high,0.2,supported,0.13325711116118955,0.17082032775084555,6.698855783505997,7.376647056806318,2.1225089396495234,2.4865109990732908,0.3640020594237674,17.149612546926306,0.037563216589656
36,97,102,0,1,medium,high,0.3,supported,0.1963791201949565,0.31320218982841697,9.872009032872842,13.525217064054296,2.1856309486832903,2.628892861150862,0.44326191246757185,20.280730044320162,0.11682306963346045
36,97,102,0,1,medium,high,0.4,supported,0.22597399372158833,0.37529071895671295,11.35974794570429,16.206427032950476,2.215225822209922,2.690981390279158,0.475755568069236,21.476617115027107,0.14931672523512463
37,370,127,0,0,medium,high,0.0,supported,0.0,0.0,0.0,0.0,0.779724071857701,0.7891346947246527,0.009410622866951712,1.2069170629208426,0.0
37,370,127,0,0,medium,high,0.05,supported,0.020597451276260337,0.024110189390588843,2.6416333700185257,3.0552692147189697,0.8003215231339613,0.8132448841152415,0.012923360981280219,1.6147711398131426,0.0035127381143285064
37,370,127,0,0,medium,high,0.1,supported,-0.0004650945418529506,0.008328086869371587,-0.05964860630054414,1.0553441541785835,0.779258977315848,0.7974627815940243,0.01820380427817625,2.3360403675911634,0.008793181411224538
37,370,127,0,0,medium,high,0.2,supported,0.012992306782793284,0.04411729363625283,1.6662698064251025,5.590591052601779,0.7927163786404943,0.8332519883609055,0.04053560972041126,5.113507278596874,0.031124986853459546
37,370,127,0,0,medium,high,0.3,supported,0.09105855589924339,0.1347717064365146,11.678305080705709,17.078416059699354,0.8707826277569444,0.9239064011611673,0.05312377340422292,6.100692837782584,0.043713150537271206
37,370,127,0,0,medium,high,0.4,supported,0.3707049293221525,0.30095167542283807,47.543091550186986,38.13692103955042,1.1504290011798535,1.0900863701474908,-0.060342631032362704,-5.245228603458074,-0.06975325389931442
38,57,11,0,1,medium,high,0.0,supported,0.0,0.0,0.0,0.0,0.6725702953202772,0.9659087130452662,0.2933384177249889,43.61453661662258,0.0
38,57,11,0,1,medium,high,0.05,supported,0.054861964300065846,0.053102622682008604,8.15706026296339,5.497685440127098,0.7274322596203431,1.0190113357272748,0.2915790761069317,40.08333040647809,-0.0017593416180572419
38,57,11,0,1,medium,high,0.1,supported,0.07510687441680886,0.05759414671626528,11.167141180542783,5.962690463230791,0.7476771697370861,1.0235028597615314,0.27582569002444535,36.891014088531946,-0.017512727700543573
38,57,11,0,1,medium,high,0.2,supported,0.0534877313762403,0.07790999551437139,7.952734717605914,8.065979161606363,0.7260580266965175,1.0438187085596375,0.31776068186312,43.76519095985969,0.02442226413813109
38,57,11,0,1,medium,high,0.3,supported,0.11243324667777,0.1203078271582676,16.716950995320047,12.455403448941604,0.7850035419980472,1.0862165402035338,0.3012129982054865,38.37090944058896,0.007874580480497606
38,57,11,0,1,medium,high,0.4,supported,0.3832513816180556,0.38403026516999494,56.983096679217994,39.758443006404256,1.0558216769383328,1.349938978215261,0.29411730127692826,27.856721234385738,0.0007788835519393356
39,153,834,0,1,medium,high,0.0,supported,0.0,0.0,0.0,0.0,2.5802016888166994,3.6659216864091926,1.0857199975924932,42.07888097656478,0.0
39,153,834,0,1,medium,high,0.05,supported,-0.0469537093120449,-0.05819290445758796,-1.819768955099721,-1.587401735103311,2.5332479795046545,3.6077287819516046,1.07448080244695,42.4151449498857,-0.011239195145543057
39,153,834,0,1,medium,high,0.1,supported,0.06104895068392935,-0.039099381757641716,2.3660534348354245,-1.0665634757718978,2.6412506395006288,3.626822304651551,0.9855716651509221,37.314583114961785,-0.10014833244157106
39,153,834,0,1,medium,high,0.2,supported,0.09875305756954456,-0.03354054929651973,3.8273386920707475,-0.9149281453792568,2.678954746386244,3.632381137112673,0.9534263907264289,35.589492208203446,-0.13229360686606428
39,153,834,0,1,medium,high,0.3,supported,0.1334841103606932,-0.09032914003614856,5.173398302126908,-2.464022632317242,2.7136857991773926,3.575592546373044,0.8619067471956514,31.761479072371746,-0.22381325039684175
39,153,834,0,1,medium,high,0.4,supported,0.19550109268709193,-0.13845090042329922,7.576969410354506,-3.7767009845459443,2.7757027815037913,3.5274707859858934,0.751768004482102,27.083879783224376,-0.33395199311039114
40,501,6,0,1,medium,high,0.0,supported,0.0,0.0,0.0,0.0,1.216207363021777,1.6485311451489761,0.43232378212719924,35.54688084218236,0.0
40,501,6,0,1,medium,high,0.05,supported,0.09932412632361487,0.05332471330245525,8.166709834483754,3.2346803673907187,1.3155314893453918,1.7018558584514314,0.3863243691060396,29.36640986817234,-0.04599941302115962
40,501,6,0,1,medium,high,0.1,supported,0.16147538274944973,0.03141007156510467,13.276961450738934,1.9053368604853516,1.3776827457712266,1.6799412167140808,0.3022584709428542,21.93962810891197,-0.13006531118434506
40,501,6,0,1,medium,high,0.2,supported,0.161515570492889,0.03141007156510467,13.280265800363921,1.9053368604853516,1.377722933514666,1.6799412167140808,0.3022182831994149,21.93607116841956,-0.13010549892778434
40,501,6,0,1,medium,high,0.3,supported,0.15488018465799858,0.053066881793753407,12.734685660279577,3.2190402923177874,1.3710875476797755,1.7015980269427295,0.33051047926295407,24.10571664969614,-0.10181330286424517
40,501,6,0,1,medium,high,0.4,supported,0.44199597375345157,0.4085976164051406,36.34215572049102,24.78555637893125,1.6582033367752285,2.0571287615541167,0.39892542477888826,24.057690388845423,-0.03339835734831098
41,265,481,0,1,medium,high,0.0,supported,0.0,0.0,0.0,0.0,0.9672215951896708,1.2313335314570306,0.26411193626735985,27.306248907270092,0.0
41,265,481,0,1,medium,high,0.05,supported,0.08647111356116666,0.051035892043695075,8.94015538850843,4.144765876984158,1.0536927087508374,1.2823694235007257,0.22867671474988827,21.702410280601313,-0.03543522151747158
41,265,481,0,1,medium,high,0.1,supported,0.10447521329042253,0.06631058569537451,10.801579887175183,5.38526597394855,1.0716968084800933,1.2976441171524051,0.22594730867231183,21.083137216089675,-0.03816462759504802
41,265,481,0,1,medium,high,0.2,supported,0.09664162653378483,0.0670593871924039,9.99167378131518,5.4460782135164365,1.0638632217234556,1.2983929186494345,0.23452969692597891,22.04509866842106,-0.029582239341380934
41,265,481,0,1,medium,high,0.3,supported,0.13510363572026218,0.1391284913943669,13.968219526133364,11.299009394289538,1.102325230909933,1.3704620228513975,0.26813679194146456,24.324653416499096,0.00402485567410471
41,265,481,0,1,medium,high,0.4,supported,0.32223225947294365,0.3892845055424221,33.31524658625455,31.61487083696841,1.2894538546626144,1.6206180369994527,0.3311641823368383,25.682515209005864,0.06705224606947846
42,881,496,0,0,medium,low,0.0,supported,0.0,0.0,0.0,0.0,0.543562545562909,0.5252245991185707,-0.018337946444338282,-3.373658945788416,0.0
42,881,496,0,0,medium,low,0.05,supported,0.048755699265174535,0.049648234766416666,8.969657615883664,9.452762656154356,0.5923182448280835,0.5748728338849873,-0.01744541094309615,-2.9452766473805903,0.000892535501242131
42,881,496,0,0,medium,low,0.1,supported,0.08158883006074613,0.0632636394820949,15.010016920178604,12.045064071306566,0.6251513756236551,0.5884882386006656,-0.03666313702298951,-5.864681491968904,-0.01832519057865123
42,881,496,0,0,medium,low,0.2,supported,0.07414510170638744,0.1107711065283159,13.640583279998332,21.090235818012214,0.6177076472692964,0.6359957056468866,0.018288058377590177,2.9606333122855544,0.03662600482192846
42,881,496,0,0,medium,low,0.3,supported,0.2796635609133944,0.20184617604737976,51.45011612670574,38.43044982777215,0.8232261064763033,0.7270707751659504,-0.09615533131035292,-11.680306364667114,-0.07781738486601464
42,881,496,0,0,medium,low,0.4,supported,0.4962311529382537,0.5053891496212934,91.29237416907759,96.22343478760041,1.0397936985011627,1.030613748739864,-0.009179949761298545,-0.8828626077010515,0.009157996683039737
43,358,768,0,0,medium,low,0.0,supported,0.0,0.0,0.0,0.0,0.012559394355174629,0.004714437464783352,-0.007844956890391278,-62.46285982061751,0.0
43,358,768,0,0,medium,low,0.05,supported,0.034395664134626275,0.008171662481979518,273.8640348565441,173.33271557893158,0.0469550584898009,0.012886099946762871,-0.03406895854303803,-72.55652455515127,-0.026224001652646756
43,358,768,0,0,medium,low,0.1,supported,0.015078450025526843,-0.004714437464783352,120.05714287738986,-100.0,0.027637844380701472,0.0,-0.027637844380701472,-100.0,-0.019792887490310194
43,358,768,0,0,medium,low,0.2,supported,0.02059367409931566,0.014808156040197643,163.9702800703189,314.1022900571689,0.033153068454490286,0.019522593504980996,-0.01363047494950929,-41.113765889332534,-0.005785518059118016
43,358,768,0,0,medium,low,0.3,supported,0.024777996232874543,0.03371302451960073,197.2865532537856,715.1017437697625,0.03733739058804917,0.038427461984384084,0.0010900713963349143,2.9195168145569994,0.008935028286726189
43,358,768,0,0,medium,low,0.4,supported,0.04377320618628826,0.07972149129670797,348.529594249528,1691.0075039116361,0.056332600541462885,0.08443592876149132,0.028103328220028437,49.88821384048008,0.03594828511041971
44,229,109,0,0,medium,low,0.0,supported,0.0,0.0,0.0,0.0,0.2524113670796314,0.278054524901188,0.025643157821556573,10.159272190569224,0.0
44,229,109,0,0,medium,low,0.05,supported,0.04853630134791953,0.032493348396149924,19.229047371946283,11.68596281887413,0.30094766842755094,0.3105478732973379,0.009600204869786966,3.1899914426810394,-0.016042952951769607
44,229,109,0,0,medium,low,0.1,supported,0.05751928300139114,0.02819480829545934,22.787913106641035,10.140028580897553,0.30993065008102255,0.3062493331966473,-0.0036813168843752297,-1.18778729480703,-0.029324474705931802
44,229,109,0,0,medium,low,0.2,supported,0.046533589523576724,0.06293627501331833,18.43561566262433,22.634508478394277,0.29894495660320813,0.3409907999145063,0.04204584331129818,14.06474415526131,0.01640268548974161
44,229,109,0,0,medium,low,0.3,supported,0.12396475178696403,0.07060557422208369,49.112190635953134,25.39270822770272,0.37637611886659544,0.34866009912327167,-0.027716019743323772,-7.363915603037386,-0.053359177564880345
44,229,109,0,0,medium,low,0.4,supported,0.3865651147287089,0.2557816662684146,153.1488534772502,91.98975141991,0.6389764818083403,0.5338361911696026,-0.10514029063873775,-16.45448520126823,-0.13078344846029433
45,666,729,0,0,medium,low,0.0,supported,0.0,0.0,0.0,0.0,0.2983413342986112,0.3097222958855527,0.011380961586941518,3.8147451521250764,0.0
45,666,729,0,0,medium,low,0.05,supported,0.02265073902964798,0.051871822776449195,7.592222875485555,16.747849110487234,0.3209920733282592,0.3615941186620019,0.04060204533374273,12.648924602017031,0.029221083746801213
45,666,729,0,0,medium,low,0.1,supported,0.029435078268832127,0.040277653739449026,9.866242080747156,13.004441163748904,0.32777641256744333,0.34999994962500175,0.022223537057558418,6.78009039255858,0.0108425754706169
45,666,729,0,0,medium,low,0.2,supported,0.02441443447641578,0.042152793444530046,8.183389852369327,13.609867292248845,0.322755768775027,0.35187508933008277,0.029119320555055783,9.022091430177671,0.017738358968114265
45,666,729,0,0,medium,low,0.3,supported,0.035267499746178876,0.0494825410182953,11.821191263721943,15.976421999848501,0.3336088340447901,0.359204836903848,0.025596002859057942,7.672459553520539,0.014215041272116424
45,666,729,0,0,medium,low,0.4,supported,0.10530507739408274,0.21355672646870266,35.29684468350685,68.95103429932445,0.40364641169269394,0.5232790223542554,0.11963261066156144,29.637972045851036,0.10825164907461993
46,188,719,0,0,medium,low,0.0,supported,0.0,0.0,0.0,0.0,0.3767020387333975,0.39310740620546997,0.01640536747207244,4.354998323670611,0.0
46,188,719,0,0,medium,low,0.05,supported,0.029727303923570703,0.033351431547435695,7.891463508805052,8.484050674436672,0.40642934265696823,0.42645883775290566,0.020029495095937433,4.928161673809717,0.003624127623864992
46,188,719,0,0,medium,low,0.1,supported,0.027742546306178617,0.030222855792006287,7.364586185797828,7.68819292511862,0.40444458503957614,0.42333026199747625,0.01888567695790011,4.669533888320476,0.0024803094858276697
46,188,719,0,0,medium,low,0.2,supported,0.04239705631736013,0.11099963961647769,11.254798742240336,28.2364661322255,0.41909909505075765,0.5041070458219477,0.08500795077119,20.28349661811952,0.06860258329911756
46,188,719,0,0,medium,low,0.3,supported,0.21411973117392352,0.20003719589348973,56.84060853343615,50.88614275278598,0.590821769907321,0.5931446020989597,0.0023228321916386463,0.3931527763445519,-0.014082535280433794
46,188,719,0,0,medium,low,0.4,supported,0.5707039173877104,0.511053696692195,151.5000872590481,130.00357882473392,0.9474059561211079,0.904161102897665,-0.04324485322344285,-4.564553657705184,-0.0596502206955154
