scenario_id,policy,calibration_mode,reward_mode,lambda_waste,episode_index,initial_inventory,normalized_accounting_profit,raw_accounting_profit,episode_return,physical_waste_units,waste_rate,sell_through_rate,terminal_inventory,average_markdown,maximum_markdown,first_markdown_day,episode_length,stockout_rate,episode_conservation_error,raw_financial_sum_error,action_entropy,action_0_share,action_1_share,action_2_share,action_3_share,action_4_share,action_5_share,grid_type,shelf_life_class,inventory_coverage,age_profile,margin_scenario,disposal_scenario,demand_target,response_model
core_001,expiry_threshold_rule,recovered_calibration,financial,0.1,0,0.7799272488431019,0.049999999999999926,0.03899636244215504,0.049999999999999926,0.0,0.0,1.0,0.0,0.0,0.4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,core,short_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response
core_001,expiry_threshold_rule,recovered_calibration,financial,0.1,1,0.7799272488431019,0.049999999999999926,0.03899636244215504,0.049999999999999926,0.0,0.0,1.0,0.0,0.0,0.4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,core,short_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response
core_001,expiry_threshold_rule,recovered_calibration,financial,0.1,2,0.7799272488431019,0.049999999999999926,0.03899636244215504,0.049999999999999926,0.0,0.0,1.0,0.0,0.0,0.4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,core,short_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response
core_001,expiry_threshold_rule,recovered_calibration,financial,0.1,3,0.7799272488431019,0.049999999999999926,0.03899636244215504,0.049999999999999926,0.0,0.0,1.0,0.0,0.0,0.4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,core,short_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response
core_001,expiry_threshold_rule,recovered_calibration,financial,0.1,4,0.7799272488431019,0.049999999999999926,0.03899636244215504,0.049999999999999926,0.0,0.0,1.0,0.0,0.0,0.4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,core,short_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response
core_001,expiry_threshold_rule,recovered_calibration,financial,0.1,5,0.7799272488431019,0.049999999999999926,0.03899636244215504,0.049999999999999926,0.0,0.0,1.0,0.0,0.0,0.4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,core,short_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response
core_001,expiry_threshold_rule,recovered_calibration,financial,0.1,6,0.7799272488431019,0.049999999999999926,0.03899636244215504,0.049999999999999926,0.0,0.0,1.0,0.0,0.0,0.4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,core,short_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response
core_001,expiry_threshold_rule,recovered_calibration,financial,0.1,7,0.7799272488431019,0.049999999999999926,0.03899636244215504,0.049999999999999926,0.0,0.0,1.0,0.0,0.0,0.4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,core,short_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response
core_001,inventory_coverage_rule,recovered_calibration,financial,0.1,0,0.7799272488431019,0.44999999999999996,0.3509672619793958,0.44999999999999996,0.0,0.0,1.0,0.0,0.0,0.0,-1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,core,short_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response
core_001,inventory_coverage_rule,recovered_calibration,financial,0.1,1,0.7799272488431019,0.20714659443102765,0.1615592735018092,0.20714659443102765,0.0,0.0,1.0,0.0,0.0,0.3,0,2,0.0,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.0,0.5,0.0,core,short_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response
core_001,inventory_coverage_rule,recovered_calibration,financial,0.1,2,0.7799272488431019,0.19291954297712785,0.15046320840221988,0.19291954297712782,0.0,0.0,1.0,0.0,0.0,0.3,0,2,0.0,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.0,0.5,0.0,core,short_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response
core_001,inventory_coverage_rule,recovered_calibration,financial,0.1,3,0.7799272488431019,0.1908243043700294,0.14882907471971574,0.1908243043700294,0.0,0.0,1.0,0.0,0.0,0.3,0,2,0.0,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.0,0.5,0.0,core,short_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response
core_001,inventory_coverage_rule,recovered_calibration,financial,0.1,4,0.7799272488431019,0.19234081351084006,0.15001184152175362,0.19234081351084006,0.0,0.0,1.0,0.0,0.0,0.3,0,2,0.0,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.0,0.5,0.0,core,short_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response
core_001,inventory_coverage_rule,recovered_calibration,financial,0.1,5,0.7799272488431019,0.18294201966070867,0.14268146609177718,0.18294201966070867,0.0,0.0,1.0,0.0,0.0,0.3,0,2,0.0,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.0,0.5,0.0,core,short_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response
core_001,inventory_coverage_rule,recovered_calibration,financial,0.1,6,0.7799272488431019,0.25982368796245275,0.20264357413682438,0.2598236879624528,0.0,0.0,1.0,0.0,0.0,0.2,0,2,0.0,0.0,0.0,0.6931471805599453,0.5,0.0,0.0,0.5,0.0,0.0,core,short_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response
core_001,inventory_coverage_rule,recovered_calibration,financial,0.1,7,0.7799272488431019,0.24999999999999992,0.19498181221077543,0.24999999999999992,0.0,0.0,1.0,0.0,0.0,0.2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,core,short_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response
core_002,always_0pct,recovered_calibration,financial,0.1,0,1.5598544976862039,0.44999999999999996,0.7019345239587916,0.44999999999999996,0.0,0.0,1.0,0.0,0.0,0.0,-1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,core,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response
core_002,always_0pct,recovered_calibration,financial,0.1,1,1.5598544976862039,0.28684780768792717,0.44744084297344044,0.2868478076879271,0.24237493427176304,0.15538304029721214,0.8446169597027879,0.0,0.0,0.0,-1,3,0.0,1.1102230246251565e-16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,core,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response
core_002,always_0pct,recovered_calibration,financial,0.1,2,1.5598544976862039,0.3137348640412255,0.48938073875567534,0.3137348640412255,0.2024321763839203,0.12977631996073752,0.8702236800392624,0.0,0.0,0.0,-1,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,core,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response
core_002,always_0pct,recovered_calibration,financial,0.1,3,1.5598544976862039,0.356760202095313,0.556494005833813,0.356760202095313,0.13851477916664623,0.08879980752827324,0.9112001924717267,0.0,0.0,0.0,-1,3,0.0,1.1102230246251565e-16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,core,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response
core_002,always_0pct,recovered_calibration,financial,0.1,4,1.5598544976862039,0.3985328213921704,0.6216532139241495,0.39853282139217033,0.07645839050918296,0.04901636057888529,0.9509836394211147,0.0,0.0,0.0,-1,3,0.0,5.551115123125783e-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,core,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response
core_002,always_0pct,recovered_calibration,financial,0.1,5,1.5598544976862039,0.44437470221091585,0.6931598779016646,0.4443747022109158,0.008356805768692466,0.005357426465794379,0.9946425735342056,0.0,0.0,0.0,-1,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,core,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response
core_002,always_0pct,recovered_calibration,financial,0.1,6,1.5598544976862039,0.44999999999999996,0.7019345239587916,0.4499999999999999,0.0,0.0,1.0,0.0,0.0,0.0,-1,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,core,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response
core_002,always_0pct,recovered_calibration,financial,0.1,7,1.5598544976862039,0.44999999999999996,0.7019345239587916,0.44999999999999996,0.0,0.0,1.0,0.0,0.0,0.0,-1,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,core,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response
core_002,always_5pct,recovered_calibration,financial,0.1,0,1.5598544976862039,0.3999999999999999,0.6239417990744814,0.3999999999999999,0.0,0.0,1.0,0.0,0.0,0.05,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,core,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response
core_002,always_5pct,recovered_calibration,financial,0.1,1,1.5598544976862039,0.28050570693161714,0.4375480885839311,0.28050570693161714,0.1863937104905503,0.11949429306838281,0.8805057069316172,0.0,0.0,0.05,0,3,0.0,1.1102230246251565e-16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,core,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response
