scenario_id,calibration_mode,policy_id,policy_kind,normalized_accounting_profit,raw_accounting_profit,revenue,procurement_cost,disposal_cost,physical_waste_units,waste_rate,sell_through_rate,stockout_rate,average_markdown,terminal_inventory,episode_length,action_entropy,episode_conservation_error,raw_financial_sum_error,normalized_profit_always_zero,waste_rate_always_zero,physical_waste_units_always_zero,sell_through_rate_always_zero,average_markdown_always_zero,normalized_profit_difference,normalized_profit_sacrifice,physical_waste_reduction,waste_rate_reduction,sell_through_change,average_markdown_change,efficiency_label,waste_reduction_efficiency,normalized_profit_sacrifice_per_0p10_waste_rate_reduction,physical_waste_units_reduced_per_normalized_profit_unit_sacrificed
core_003,observed_calibration,expiry_threshold_rule,fixed_or_rule_policy,0.05,0.12368421052631581,1.4842105263157896,1.3605263157894738,0.0,0.0,0.0,1.0,0.35416666666666663,0.4000000000000001,0.0,2.875,0.0,0.0,0.0,0.15768298493398658,0.27839715720572716,0.6886666520352198,0.7216028427942729,0.0,-0.10768298493398658,0.10768298493398658,0.6886666520352198,0.27839715720572716,0.2783971572057271,0.4000000000000001,MATERIAL_PROFIT_SACRIFICE,2.585340268719281,0.038679628058993464,6.395315401568748
core_003,observed_calibration,inventory_coverage_rule,fixed_or_rule_policy,0.08027063489856813,0.19856420211751064,1.5734520478357947,1.3605263157894738,0.014361529928810311,0.2872305985762062,0.11611449729676421,0.8838855027032358,0.10416666666666666,0.27708333333333335,0.0,2.875,0.16620766860684477,1.6653345369377348e-16,0.0,0.15768298493398658,0.27839715720572716,0.6886666520352198,0.7216028427942729,0.0,-0.07741235003541845,0.07741235003541845,0.4014360534590136,0.16228265990896296,0.16228265990896296,0.27708333333333335,MATERIAL_PROFIT_SACRIFICE,2.09634069802446,0.047702169830618445,5.185684884586823
core_003,observed_calibration,selected_observed_financial_ppo,ppo_cross_scenario_financial_policy,0.06588990414442321,0.16299081551515215,1.557273568803958,1.3605263157894738,0.03375643749933206,0.6751287499866412,0.27292438829247195,0.7270756117075281,0.0625,0.13333333333333333,0.0,2.875,0.5569498972579612,1.942890293094024e-16,2.7755575615628914e-17,0.15768298493398658,0.27839715720572716,0.6886666520352198,0.7216028427942729,0.0,-0.09179308078956337,0.09179308078956337,0.013537902048578632,0.00547276891325521,0.00547276891325521,0.13333333333333333,MATERIAL_PROFIT_SACRIFICE,0.05962071287052226,1.677269445220641,0.14748281604813349
core_003,observed_calibration,selected_recovered_financial_ppo,ppo_cross_scenario_financial_policy,0.10308327029138263,0.2549954580892097,1.6434002078643395,1.3605263157894738,0.027878433985655995,0.5575686797131199,0.22540010456487822,0.7745998954351219,0.10416666666666666,0.13333333333333333,0.0,2.875,0.8457612224912716,1.8735013540549517e-16,2.0816681711721685e-17,0.15768298493398658,0.27839715720572716,0.6886666520352198,0.7216028427942729,0.0,-0.05459971464260395,0.05459971464260395,0.13109797232209996,0.052997052640848946,0.052997052640848974,0.13333333333333333,MATERIAL_PROFIT_SACRIFICE,0.9706470626770556,0.10302405873891883,2.4010743129379786
core_003,recovered_calibration,always_10pct,fixed_or_rule_policy,-0.015161943343718695,-0.04730085103672601,1.728496938492681,1.7158399474548245,0.05995784207458256,1.1991568414916511,0.384380992993388,0.615619007006612,0.041666666666666664,0.10000000000000002,0.0,3.0,0.0,1.1102230246251565e-16,6.938893903907228e-18,0.030704800910145547,0.39932876103795656,1.2457895279210316,0.6006712389620434,0.0,-0.04586674425386424,0.04586674425386424,0.046632686429380454,0.014947768044568543,0.014947768044568543,0.10000000000000002,MATERIAL_PROFIT_SACRIFICE,0.32589555434402134,0.30684677549923917,1.016699292438915
core_003,recovered_calibration,always_20pct,fixed_or_rule_policy,-0.04723419771045318,-0.14735695148649958,1.6230291253994777,1.7158399474548245,0.05454612943115303,1.0909225886230605,0.3496872914240625,0.6503127085759375,0.041666666666666664,0.20000000000000004,0.0,3.0,0.0,2.7755575615628914e-17,2.0816681711721685e-17,0.030704800910145547,0.39932876103795656,1.2457895279210316,0.6006712389620434,0.0,-0.07793899862059872,0.07793899862059872,0.15486693929797113,0.04964146961389404,0.04964146961389404,0.20000000000000004,MATERIAL_PROFIT_SACRIFICE,0.6369272186257491,0.1570038099733948,1.9870275733442757
core_003,recovered_calibration,always_40pct,fixed_or_rule_policy,-0.03389523251636003,-0.10574326178152771,1.6302296634848465,1.7158399474548245,0.02013297781154983,0.4026595562309966,0.12906958848670758,0.8709304115132924,0.0625,0.4000000000000001,0.0,2.875,0.0,1.1102230246251565e-16,6.938893903907228e-18,0.030704800910145547,0.39932876103795656,1.2457895279210316,0.6006712389620434,0.0,-0.06460003342650558,0.06460003342650558,0.843129971690035,0.270259172551249,0.270259172551249,0.4000000000000001,MATERIAL_PROFIT_SACRIFICE,4.183576357723073,0.023902993862032765,13.051540796016003
core_003,recovered_calibration,always_5pct,fixed_or_rule_policy,0.03119623370693614,0.09732317091726858,1.8706911397336778,1.7158399474548245,0.05752802136158471,1.1505604272316943,0.3688037662930638,0.6311962337069362,0.041666666666666664,0.05000000000000001,0.0,3.0,0.0,8.326672684688674e-17,2.0816681711721685e-17,0.030704800910145547,0.39932876103795656,1.2457895279210316,0.6006712389620434,0.0,0.0004914327967905918,0.0,0.09522910068933732,0.030524994744892786,0.030524994744892786,0.05000000000000001,WASTE_REDUCTION_WITHOUT_MATERIAL_PROFIT_LOSS,,0.0,
core_003,recovered_calibration,expiry_threshold_rule,fixed_or_rule_policy,-0.03389523251636003,-0.10574326178152771,1.6302296634848465,1.7158399474548245,0.02013297781154983,0.4026595562309966,0.12906958848670758,0.8709304115132924,0.0625,0.4000000000000001,0.0,2.875,0.0,1.1102230246251565e-16,6.938893903907228e-18,0.030704800910145547,0.39932876103795656,1.2457895279210316,0.6006712389620434,0.0,-0.06460003342650558,0.06460003342650558,0.843129971690035,0.270259172551249,0.270259172551249,0.4000000000000001,MATERIAL_PROFIT_SACRIFICE,4.183576357723073,0.023902993862032765,13.051540796016003
core_003,recovered_calibration,inventory_coverage_rule,fixed_or_rule_policy,-0.036207371762784914,-0.11295646338715301,1.643879154329286,1.7158399474548245,0.04099567026161453,0.8199134052322905,0.26281727124180543,0.7371827287581946,0.041666666666666664,0.2791666666666667,0.0,3.0,0.1373265360835137,2.7755575615628914e-17,2.7755575615628914e-17,0.030704800910145547,0.39932876103795656,1.2457895279210316,0.6006712389620434,0.0,-0.06691217267293045,0.06691217267293045,0.4258761226887411,0.13651148979615113,0.13651148979615113,0.2791666666666667,MATERIAL_PROFIT_SACRIFICE,2.040159276600165,0.049015780849545026,6.364703247201995
core_003,recovered_calibration,selected_observed_financial_ppo,ppo_cross_scenario_financial_policy,-0.034833813767297904,-0.1086713621529665,1.661714714733011,1.7158399474548245,0.05454612943115303,1.0909225886230605,0.3496872914240625,0.6503127085759375,0.041666666666666664,0.1916666666666667,0.0,3.0,0.0795642710368516,2.7755575615628914e-17,2.0816681711721685e-17,0.030704800910145547,0.39932876103795656,1.2457895279210316,0.6006712389620434,0.0,-0.06553861467744346,0.06553861467744346,0.15486693929797113,0.04964146961389404,0.04964146961389404,0.1916666666666667,MATERIAL_PROFIT_SACRIFICE,0.7574384942100284,0.13202392110305292,2.362987683828355
core_003,recovered_calibration,selected_recovered_financial_ppo,ppo_cross_scenario_financial_policy,-0.011989685332383038,-0.037404329183119985,1.7258639459682832,1.7158399474548245,0.047428327696578704,0.948566553931574,0.3040561011743793,0.6959438988256207,0.041666666666666664,0.21666666666666665,0.0,3.0,0.6365141682948128,8.326672684688674e-17,6.938893903907228e-18,0.030704800910145547,0.39932876103795656,1.2457895279210316,0.6006712389620434,0.0,-0.042694486242528584,0.042694486242528584,0.29722297398945763,0.09527265986357725,0.09527265986357725,0.21666666666666665,MATERIAL_PROFIT_SACRIFICE,2.231497981317194,0.044812946656116924,6.961624325470618
core_005,recovered_calibration,always_10pct,fixed_or_rule_policy,0.30899345913850035,0.48198483699280803,1.3432713495200814,0.8579199737274122,0.003366538799861222,0.06733077599722444,0.04316477985421008,0.9568352201457899,0.29166666666666663,0.10000000000000002,0.0,2.75,0.0,2.7755575615628914e-17,0.0,0.393781299678444,0.05354161935386282,0.08351713576252562,0.9464583806461372,0.0,-0.08478784053994365,0.08478784053994365,0.01618635976530118,0.010376839499652742,0.010376839499652735,0.10000000000000002,MATERIAL_PROFIT_SACRIFICE,0.12238593922868221,0.8170873274351123,0.1909042577594103
core_005,recovered_calibration,always_20pct,fixed_or_rule_policy,0.2475615810029514,0.3861600455817612,1.2443037592409258,0.8579199737274122,0.000223739931752337,0.0044747986350467395,0.002868728231821873,0.9971312717681782,0.41666666666666663,0.20000000000000004,0.0,2.75,0.0,0.0,0.0,0.393781299678444,0.05354161935386282,0.08351713576252562,0.9464583806461372,0.0,-0.1462197186754926,0.1462197186754926,0.07904233712747888,0.050672891122040944,0.050672891122040986,0.20000000000000004,MATERIAL_PROFIT_SACRIFICE,0.34655306124955676,0.28855610058509595,0.5405723512770436
core_005,recovered_calibration,always_40pct,fixed_or_rule_policy,0.04999999999999991,0.07799272488431006,0.9359126986117223,0.8579199737274122,0.0,0.0,0.0,1.0,0.5625,0.4,0.0,1.875,0.0,0.0,0.0,0.393781299678444,0.05354161935386282,0.08351713576252562,0.9464583806461372,0.0,-0.34378129967844406,0.34378129967844406,0.08351713576252562,0.05354161935386282,0.05354161935386281,0.4,MATERIAL_PROFIT_SACRIFICE,0.15574325713452997,0.6420823722315033,0.24293682012559553
core_005,recovered_calibration,always_5pct,fixed_or_rule_policy,0.36961738589708654,0.5765493418145877,1.4368389384049947,0.8579199737274122,0.002369622862994684,0.04739245725989368,0.030382614102913354,0.9696173858970867,0.35416666666666663,0.05000000000000001,0.0,2.625,0.0,3.469446951953614e-17,0.0,0.393781299678444,0.05354161935386282,0.08351713576252562,0.9464583806461372,0.0,-0.02416391378135746,0.02416391378135746,0.036124678502631936,0.023159005250949466,0.023159005250949494,0.05000000000000001,MATERIAL_PROFIT_SACRIFICE,0.9584128407549904,0.10433916966432225,1.4949845802918833
core_005,recovered_calibration,expiry_threshold_rule,fixed_or_rule_policy,0.04999999999999991,0.07799272488431006,0.9359126986117223,0.8579199737274122,0.0,0.0,0.0,1.0,0.5625,0.4,0.0,1.875,0.0,0.0,0.0,0.393781299678444,0.05354161935386282,0.08351713576252562,0.9464583806461372,0.0,-0.34378129967844406,0.34378129967844406,0.08351713576252562,0.05354161935386282,0.05354161935386281,0.4,MATERIAL_PROFIT_SACRIFICE,0.15574325713452997,0.6420823722315033,0.24293682012559553
core_005,recovered_calibration,inventory_coverage_rule,fixed_or_rule_policy,0.19865820350921898,0.3098778922461164,1.1677978659735286,0.8579199737274122,0.0,0.0,0.0,1.0,0.4375,0.20208333333333334,0.0,2.625,0.6217912888377648,0.0,0.0,0.393781299678444,0.05354161935386282,0.08351713576252562,0.9464583806461372,0.0,-0.19512309616922502,0.19512309616922502,0.08351713576252562,0.05354161935386282,0.05354161935386281,0.20208333333333334,MATERIAL_PROFIT_SACRIFICE,0.27439918905052435,0.36443256390815093,0.42802280920190733
core_005,recovered_calibration,selected_observed_financial_ppo,ppo_cross_scenario_financial_policy,0.283833607402016,0.4427391291005349,1.3020698712402097,0.8579199737274122,0.0014107684122625934,0.028215368245251865,0.0180884616399189,0.9819115383600812,0.375,0.15,0.0,2.75,0.5569498972579612,4.163336342344337e-17,0.0,0.393781299678444,0.05354161935386282,0.08351713576252562,0.9464583806461372,0.0,-0.10994769227642798,0.10994769227642798,0.05530176751727375,0.03545315771394392,0.03545315771394397,0.15,MATERIAL_PROFIT_SACRIFICE,0.3224547689896792,0.31012101422262023,0.5029825217089169
