state_id,scenario_id,calibration_mode,source_policy,episode_index,day,prefix_actions,inventory_coverage_state,fraction_expiring_today,fraction_expiring_within_two_days,predicted_baseline_demand,episode_day,episode_period,remaining_inventory_life,shelf_life_class,scenario_inventory_coverage,age_profile,margin_scenario,disposal_scenario,demand_target,response_model,action,markdown,predicted_demand_after_action,sales,revenue,expired_units,disposal_cost,immediate_financial_reward,terminated_after_action,preferred_one_step_action
state_0004,core_002,recovered_calibration,always_0pct,0,0,,1.220010757446289,0.3333333432674408,0.6666666865348816,1.6501003503799438,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,4,0.3,1.787326651131118,1.5598544976862039,1.0918981483803427,0.0,0.0,0.14999999999999994,True,0
state_0004,core_002,recovered_calibration,always_0pct,0,0,,1.220010757446289,0.3333333432674408,0.6666666865348816,1.6501003503799438,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,5,0.4,2.156767542772954,1.5598544976862039,0.9359126986117223,0.0,0.0,0.049999999999999926,True,0
state_0005,core_002,recovered_calibration,always_0pct,1,0,,3.8996362686157227,0.3333333432674408,0.6666666865348816,0.43535053730010986,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,0,0.0,0.435350538016784,0.435350538016784,0.435350538016784,0.0846009612119506,0.00423004806059753,-0.2736149329340108,False,5
state_0005,core_002,recovered_calibration,always_0pct,1,0,,3.8996362686157227,0.3333333432674408,0.6666666865348816,0.43535053730010986,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,1,0.05,0.45672738991642586,0.45672738991642586,0.43389102042060457,0.06322410931230876,0.0031612054656154384,-0.2738653889873009,False,5
state_0005,core_002,recovered_calibration,always_0pct,1,0,,3.8996362686157227,0.3333333432674408,0.6666666865348816,0.43535053730010986,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,2,0.1,0.4409049224926948,0.4409049224926948,0.39681443024342533,0.07904657673603982,0.003952328836801991,-0.29814182861967464,False,5
state_0005,core_002,recovered_calibration,always_0pct,1,0,,3.8996362686157227,0.3333333432674408,0.6666666865348816,0.43535053730010986,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0.2,0.5027551545495537,0.5027551545495537,0.402204123639643,0.017196344679180964,0.0008598172339590482,-0.2927040105336656,False,5
state_0005,core_002,recovered_calibration,always_0pct,1,0,,3.8996362686157227,0.3333333432674408,0.6666666865348816,0.43535053730010986,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,4,0.3,0.6202066688483843,0.6202066688483843,0.434144668193869,0.0,0.0,-0.27167617631141017,False,5
state_0005,core_002,recovered_calibration,always_0pct,1,0,,3.8996362686157227,0.3333333432674408,0.6666666865348816,0.43535053730010986,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,5,0.4,0.8449214433194063,0.8449214433194063,0.5069528659916438,0.0,0.0,-0.22499990111665694,False,5
state_0006,core_002,recovered_calibration,always_0pct,1,1,0,2.5673441886901855,0.5,1.0,0.44221848249435425,1,early,2,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,0,0.0,0.44221847285611116,0.44221847285611116,0.44221847285611116,0.07773302637262347,0.003886651318631174,0.28100814671347585,False,5
state_0006,core_002,recovered_calibration,always_0pct,1,1,0,2.5673441886901855,0.5,1.0,0.44221848249435425,1,early,2,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,1,0.05,0.46369760975306074,0.46369760975306074,0.44051272926540774,0.05625388947567389,0.0028126944737836947,0.2806031174323518,False,5
