state_id,scenario_id,calibration_mode,source_policy,episode_index,day,prefix_actions,inventory_coverage_state,fraction_expiring_today,fraction_expiring_within_two_days,predicted_baseline_demand,episode_day,episode_period,remaining_inventory_life,shelf_life_class,scenario_inventory_coverage,age_profile,margin_scenario,disposal_scenario,demand_target,response_model,first_action,first_markdown,continuation_policy,first_step_reward,total_normalized_accounting_profit,total_waste_rate,sell_through_rate,terminal_inventory,continuation_return,action_value_difference_vs_first_action_0pct,preferred_multistep_first_action,continuation_action_0_share,continuation_action_1_share,continuation_action_2_share,continuation_action_3_share,continuation_action_4_share,continuation_action_5_share
state_0001,core_002,observed_calibration,always_0pct,1,0,,3.0921051502227783,0.3333333432674408,0.6666666865348816,0.46009570360183716,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0.2,expiry_threshold_rule,-0.23022835278080134,0.1299429118047997,0.0,1.0,5.551115123125783e-17,0.360171264585601,-0.06885399810704909,0,0.0,0.0,0.0,0.0,0.0,1.0
state_0001,core_002,observed_calibration,always_0pct,1,0,,3.0921051502227783,0.3333333432674408,0.6666666865348816,0.46009570360183716,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,4,0.3,expiry_threshold_rule,-0.16662083766283753,0.10476845176245177,0.0,1.0,0.0,0.2713892894252893,-0.09402845814939702,0,0.0,0.0,0.0,0.0,0.0,1.0
state_0001,core_002,observed_calibration,always_0pct,1,0,,3.0921051502227783,0.3333333432674408,0.6666666865348816,0.46009570360183716,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,5,0.4,expiry_threshold_rule,-0.028668212891023673,0.05000000000000005,0.0,1.0,0.0,0.07866821289102373,-0.14879690991184874,0,0.0,0.0,0.0,0.0,0.0,1.0
state_0001,core_002,observed_calibration,always_0pct,1,0,,3.0921051502227783,0.3333333432674408,0.6666666865348816,0.46009570360183716,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,0,0.0,inventory_coverage_rule,-0.1780077252203781,0.280408156679861,0.0,1.0000000000000002,0.0,0.4584158819002392,0.0,0,0.5,0.0,0.0,0.0,0.5,0.0
state_0001,core_002,observed_calibration,always_0pct,1,0,,3.0921051502227783,0.3333333432674408,0.6666666865348816,0.46009570360183716,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,1,0.05,inventory_coverage_rule,-0.1918975308146817,0.2615606583016864,0.0,1.0,0.0,0.4534581891163681,-0.01884749837817462,0,0.5,0.0,0.0,0.0,0.5,0.0
state_0001,core_002,observed_calibration,always_0pct,1,0,,3.0921051502227783,0.3333333432674408,0.6666666865348816,0.46009570360183716,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,2,0.1,inventory_coverage_rule,-0.21098896936912864,0.242740264387542,0.0,1.0,0.0,0.4537292337566706,-0.03766789229231901,0,0.5,0.0,0.0,0.0,0.5,0.0
state_0001,core_002,observed_calibration,always_0pct,1,0,,3.0921051502227783,0.3333333432674408,0.6666666865348816,0.46009570360183716,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0.2,inventory_coverage_rule,-0.23022835278080134,0.20046524487506143,0.0,1.0,0.0,0.4306935976558628,-0.0799429118047996,0,0.5,0.0,0.0,0.0,0.5,0.0
state_0001,core_002,observed_calibration,always_0pct,1,0,,3.0921051502227783,0.3333333432674408,0.6666666865348816,0.46009570360183716,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,4,0.3,inventory_coverage_rule,-0.16662083766283753,0.20162199763295083,0.0,1.0,0.0,0.3682428352957884,-0.07878615904691019,0,0.5,0.0,0.0,0.5,0.0,0.0
state_0001,core_002,observed_calibration,always_0pct,1,0,,3.0921051502227783,0.3333333432674408,0.6666666865348816,0.46009570360183716,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,5,0.4,inventory_coverage_rule,-0.028668212891023673,0.10244547526068254,0.0,1.0,0.0,0.1311136881517062,-0.17796268141917848,0,1.0,0.0,0.0,0.0,0.0,0.0
state_0001,core_002,observed_calibration,always_0pct,1,0,,3.0921051502227783,0.3333333432674408,0.6666666865348816,0.46009570360183716,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,0,0.0,greedy_financial,-0.1780077252203781,0.280408156679861,0.0,1.0000000000000002,0.0,0.4584158819002392,0.0,4,0.5,0.0,0.0,0.0,0.5,0.0
state_0001,core_002,observed_calibration,always_0pct,1,0,,3.0921051502227783,0.3333333432674408,0.6666666865348816,0.46009570360183716,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,1,0.05,greedy_financial,-0.1918975308146817,0.2615606583016864,0.0,1.0,0.0,0.4534581891163681,-0.01884749837817462,4,0.5,0.0,0.0,0.0,0.5,0.0
state_0001,core_002,observed_calibration,always_0pct,1,0,,3.0921051502227783,0.3333333432674408,0.6666666865348816,0.46009570360183716,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,2,0.1,greedy_financial,-0.21098896936912864,0.242740264387542,0.0,1.0,0.0,0.4537292337566706,-0.03766789229231901,4,0.5,0.0,0.0,0.0,0.5,0.0
state_0001,core_002,observed_calibration,always_0pct,1,0,,3.0921051502227783,0.3333333432674408,0.6666666865348816,0.46009570360183716,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0.2,greedy_financial,-0.23022835278080134,0.20046524487506143,0.0,1.0,0.0,0.4306935976558628,-0.0799429118047996,4,0.5,0.0,0.0,0.0,0.5,0.0
state_0001,core_002,observed_calibration,always_0pct,1,0,,3.0921051502227783,0.3333333432674408,0.6666666865348816,0.46009570360183716,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,4,0.3,greedy_financial,-0.16662083766283753,0.28569464471264466,0.0,1.0000000000000002,0.0,0.45231548237548225,0.005286488032783643,4,1.0,0.0,0.0,0.0,0.0,0.0
state_0001,core_002,observed_calibration,always_0pct,1,0,,3.0921051502227783,0.3333333432674408,0.6666666865348816,0.46009570360183716,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,5,0.4,greedy_financial,-0.028668212891023673,0.10244547526068254,0.0,1.0,0.0,0.1311136881517062,-0.17796268141917848,4,1.0,0.0,0.0,0.0,0.0,0.0
state_0002,core_002,observed_calibration,always_0pct,1,1,0,1.9010639190673828,0.46922096610069275,1.0,0.47374415397644043,1,early,2,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,0,0.0,always_0pct,0.38302719085367337,0.45000000000000007,0.0,1.0,0.0,0.24498053436670483,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
state_0002,core_002,observed_calibration,always_0pct,1,1,0,1.9010639190673828,0.46922096610069275,1.0,0.47374415397644043,1,early,2,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,1,0.05,always_0pct,0.37009475753584004,0.4305213285507453,0.0,1.0,0.0,0.23843429623528337,-0.019478671449254747,0,1.0,0.0,0.0,0.0,0.0,0.0
state_0002,core_002,observed_calibration,always_0pct,1,1,0,1.9010639190673828,0.46922096610069275,1.0,0.47374415397644043,1,early,2,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,2,0.1,always_0pct,0.3503695482960278,0.41107005018933035,0.0,1.0,0.0,0.23870822711368067,-0.03892994981066972,0,1.0,0.0,0.0,0.0,0.0,0.0
state_0002,core_002,observed_calibration,always_0pct,1,1,0,1.9010639190673828,0.46922096610069275,1.0,0.47374415397644043,1,early,2,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0.2,always_0pct,0.326814975395181,0.36829625615120487,0.0,1.0000000000000002,0.0,0.21948900597640195,-0.0817037438487952,0,1.0,0.0,0.0,0.0,0.0,0.0
state_0002,core_002,observed_calibration,always_0pct,1,1,0,1.9010639190673828,0.46922096610069275,1.0,0.47374415397644043,1,early,2,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,4,0.3,always_0pct,0.39571430108032435,0.280408156679861,0.0,1.0000000000000002,0.0,0.06270158081991481,-0.16959184332013905,0,1.0,0.0,0.0,0.0,0.0,0.0
state_0002,core_002,observed_calibration,always_0pct,1,1,0,1.9010639190673828,0.46922096610069275,1.0,0.47374415397644043,1,early,2,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,5,0.4,always_0pct,0.3768046351322269,0.19879690991184878,0.0,1.0000000000000002,0.0,0.0,-0.2512030900881513,0,,,,,,
state_0002,core_002,observed_calibration,always_0pct,1,1,0,1.9010639190673828,0.46922096610069275,1.0,0.47374415397644043,1,early,2,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,0,0.0,expiry_threshold_rule,0.38302719085367337,0.35200778625331813,0.0,1.0,0.0,0.14698832062002287,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
state_0002,core_002,observed_calibration,always_0pct,1,1,0,1.9010639190673828,0.46922096610069275,1.0,0.47374415397644043,1,early,2,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,1,0.05,expiry_threshold_rule,0.37009475753584004,0.33514761005663196,0.0,1.0,0.0,0.14306057774117,-0.016860176196686172,0,0.0,0.0,0.0,0.0,0.0,1.0
state_0002,core_002,observed_calibration,always_0pct,1,1,0,1.9010639190673828,0.46922096610069275,1.0,0.47374415397644043,1,early,2,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,2,0.1,expiry_threshold_rule,0.3503695482960278,0.31558675934385805,0.0,1.0,0.0,0.1432249362682084,-0.036421026909460086,0,0.0,0.0,0.0,0.0,0.0,1.0
state_0002,core_002,observed_calibration,always_0pct,1,1,0,1.9010639190673828,0.46922096610069275,1.0,0.47374415397644043,1,early,2,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,3,0.2,expiry_threshold_rule,0.326814975395181,0.28050065376064404,0.0,1.0000000000000002,0.0,0.13169340358584117,-0.0715071324926741,0,0.0,0.0,0.0,0.0,0.0,1.0
