agent_id,seed,stage,timestep,policy_loss,value_loss,entropy_loss,approx_kl,clip_fraction,explained_variance,learning_rate
recovered_financial,42,pilot,14788,,,,,,,
recovered_financial,42,pilot,17288,-0.08248856739373878,0.004782318187062628,-1.510840291529894,0.04422522708773613,0.5122314453125,0.7842028141021729,0.0003
recovered_financial,42,pilot,19788,-0.08248856739373878,0.004782318187062628,-1.510840291529894,0.04422522708773613,0.5122314453125,0.7842028141021729,0.0003
recovered_financial,42,pilot,22288,-0.07812094425607938,0.0037169602626818234,-1.3507231324911118,0.04700889065861702,0.548095703125,0.8382548689842224,0.0003
recovered_financial,42,pilot,24788,-0.06713592965970747,0.002439434395637363,-1.2009725019335746,0.0335613489151001,0.480859375,0.9038819670677185,0.0003
recovered_financial,42,pilot,27288,-0.06713592965970747,0.002439434395637363,-1.2009725019335746,0.0335613489151001,0.480859375,0.9038819670677185,0.0003
recovered_financial,42,pilot,29788,-0.0593585658876691,0.0018395618608337827,-1.064456518739462,0.027311056852340698,0.5266845703125,0.9187780618667603,0.0003
recovered_financial,42,pilot,32288,-0.0593585658876691,0.0018395618608337827,-1.064456518739462,0.027311056852340698,0.5266845703125,0.9187780618667603,0.0003
