scenario_id,episode_index,step_index,inventory_coverage,fraction_expiring_today,fraction_expiring_within_two_days,projected_sell_through_proxy,recovered_demand_forecast_proxy,current_inventory_proxy,remaining_shelf_life_proxy,episode_day_proxy,obs_00,obs_01,obs_02,obs_03,obs_04,obs_05,obs_06,obs_07,obs_08,obs_09,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,episode_id,group_id,planning_action,best_planning_action_value,decision_importance,label_runtime_seconds,candidate_sequences_evaluated
core_002,8,1,1.802743673324585,0.401744544506073,1.0,0.1241675489055719,0.2238422632217407,0.5571755766868591,0.0761074051260948,1,0.5571755766868591,1.802743673324585,0.2238422632217407,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.401744544506073,1.0,0.0761074051260948,0.8492287993431091,0.6579239964485168,0.5149214267730713,0.4592004120349884,0.6225959658622742,0.1497263759374618,1.0,1.0,0.3333333432674408,0.4144999980926513,0.0,0.0,1.0,0.1449999958276748,0.1500000059604644,train__core_002__episode_00008,core_002__8,0,0.5571755909217726,0.0278587795460886,4913.760719099984,82644
core_002,9,0,3.476217031478882,0.3333333432674408,0.6666666865348816,0.0958896812969215,0.3333333432674408,1.0,0.095238097012043,0,1.0,3.476217031478882,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.6666666865348816,0.095238097012043,0.7885283827781677,0.4353401958942413,0.5149214267730713,0.4274027347564697,0.6066970825195312,0.1258834600448608,1.0,1.0,0.0,0.4144999980926513,0.0,1.0,1.0,0.1449999958276748,0.1500000059604644,train__core_002__episode_00009,core_002__9,0,0.4499999999999999,0.0279849140476042,4913.760719099984,82644
core_002,10,0,3.615078926086426,0.3333333432674408,0.6666666865348816,0.0922063805750148,0.3333333432674408,1.0,0.095238097012043,0,1.0,3.615078926086426,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.6666666865348816,0.095238097012043,0.7682268619537354,0.4000000059604645,0.5,0.410985380411148,0.573340654373169,0.1207897812128067,1.0,1.0,0.0,0.4070000052452087,0.0,0.0,1.0,0.1449999958276748,0.1500000059604644,train__core_002__episode_00010,core_002__10,0,0.4499999999999999,0.0268775376940837,4913.760719099984,82644
core_002,10,1,1.5969555377960205,0.3097756803035736,1.0,0.0936791545295491,0.1496014446020126,0.4829347729682922,0.0804868713021278,1,0.4829347729682922,1.5969555377960205,0.1496014446020126,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3097756803035736,1.0,0.0804868713021278,0.5598970055580139,0.7682268619537354,0.4415574073791504,0.4493035078048706,0.5662861466407776,0.173843577504158,0.0,0.0,0.3333333432674408,0.4045000076293945,0.0,0.0,1.0,0.1449999958276748,0.1500000059604644,train__core_002__episode_00010,core_002__10,0,0.4829347790583179,0.0198103623252846,4913.760719099984,82644
core_002,11,0,3.4936411380767822,0.3333333432674408,0.6666666865348816,0.0954114432746054,0.3333333432674408,1.0,0.095238097012043,0,1.0,3.4936411380767822,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.6666666865348816,0.095238097012043,0.5168155431747437,0.6000000238418579,0.4415574073791504,0.4252710938453674,0.5542699694633484,0.1354914605617523,0.0,0.0,0.0,0.4045000076293945,0.0,0.0,1.0,0.1449999958276748,0.1500000059604644,train__core_002__episode_00011,core_002__11,0,0.4499999999999999,0.0183337984117618,4913.760719099984,82644
core_002,11,1,2.222200870513916,0.4888705313205719,1.0,0.1434690908919246,0.318817138671875,0.6521504521369934,0.0719585493206977,1,0.6521504521369934,2.222200870513916,0.318817138671875,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4888705313205719,1.0,0.0719585493206977,0.5113453269004822,0.5168155431747437,0.2000000029802322,0.4360222518444061,0.5292574763298035,0.1392898261547088,1.0,0.0,0.3333333432674408,0.4172500073909759,0.0,0.0,1.0,0.1449999958276748,0.1500000059604644,train__core_002__episode_00011,core_002__11,0,0.6521504748225355,0.0179029949786997,4913.760719099984,82644
core_002,12,0,3.2145652770996094,0.3333333432674408,0.6666666865348816,0.103694687938705,0.3333333432674408,1.0,0.095238097012043,0,1.0,3.2145652770996094,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.6666666865348816,0.095238097012043,0.5396080017089844,0.699999988079071,0.2000000029802322,0.4621914625167846,0.5423420667648315,0.1665509343147277,1.0,0.0,0.0,0.4172500073909759,0.0,0.0,1.0,0.1449999958276748,0.1500000059604644,train__core_002__episode_00012,core_002__12,0,0.4499999999999998,0.019114980985919,4913.760719099984,82644
core_002,12,1,1.8526020050048828,0.4765574038028717,1.0,0.1638108953800948,0.3034763932228088,0.6368097066879272,0.0725448876619339,1,0.6368097066879272,1.8526020050048828,0.3034763932228088,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4765574038028717,1.0,0.0725448876619339,0.5091702342033386,0.5396080017089844,0.6000000238418579,0.510706901550293,0.5189576745033264,0.1281445771455764,1.0,0.0,0.3333333432674408,0.4235000014305115,0.0,0.0,1.0,0.1449999958276748,0.1500000059604644,train__core_002__episode_00012,core_002__12,0,0.6368097190836379,0.0181948806008364,4913.760719099984,82644
core_002,13,0,2.9417853355407715,0.3333333432674408,0.6666666865348816,0.1133098799699353,0.3333333432674408,1.0,0.095238097012043,0,1.0,2.9417853355407715,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.6666666865348816,0.095238097012043,0.5201898813247681,0.5,0.6000000238418579,0.5050485730171204,0.5161285400390625,0.1276168823242187,1.0,0.0,0.0,0.4235000014305115,0.0,1.0,1.0,0.1449999958276748,0.1500000059604644,train__core_002__episode_00013,core_002__13,0,0.4499999999999999,0.0185734653543371,4913.760719099984,82644
core_002,13,1,1.955961227416992,0.4870842695236206,1.0,0.161836537786437,0.3165459930896759,0.6498793363571167,0.0720436051487922,1,0.6498793363571167,1.955961227416992,0.3165459930896759,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4870842695236206,1.0,0.0720436051487922,0.4795116186141968,0.5201898813247681,0.3000000119209289,0.4936471581459045,0.4913570880889892,0.1220690757036209,1.0,0.0,0.3333333432674408,0.4339999854564667,0.0,0.0,1.0,0.1449999958276748,0.1500000059604644,train__core_002__episode_00013,core_002__13,0,0.649879326444665,0.0173060467718351,4913.760719099984,82644
core_002,14,0,2.9417853355407715,0.3333333432674408,0.6666666865348816,0.1133098799699353,0.3333333432674408,1.0,0.095238097012043,0,1.0,2.9417853355407715,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.6666666865348816,0.095238097012043,0.4804297685623169,0.6000000238418579,0.3000000119209289,0.5050485730171204,0.4970577955245971,0.1276168823242187,1.0,0.0,0.0,0.4339999854564667,0.0,1.0,1.0,0.1449999958276748,0.1500000059604644,train__core_002__episode_00014,core_002__14,0,0.4395275778271946,0.0068652489110198,4913.760719099984,82644
core_002,14,1,1.8659590482711792,0.5,1.0,0.1786391526525064,0.3333333432674408,0.6666666865348816,0.0714285746216774,1,0.6666666865348816,1.8659590482711792,0.3333333432674408,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0714285746216774,0.5273381471633911,0.4804297685623169,0.4353401958942413,0.5308243036270142,0.4694463312625885,0.0984979569911956,1.0,0.0,0.3333333432674408,0.4339999854564667,0.0,0.0,1.0,0.1449999958276748,0.1500000059604644,train__core_002__episode_00014,core_002__14,0,0.6666666666666667,0.0185912254936178,4913.760719099984,82644
core_002,15,0,2.642773389816284,0.3333333432674408,0.6666666865348816,0.126130126991559,0.3333333432674408,1.0,0.095238097012043,0,1.0,2.642773389816284,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.6666666865348816,0.095238097012043,0.5655996203422546,0.699999988079071,0.4353401958942413,0.5621914863586426,0.4851299226284027,0.1115516871213913,1.0,0.0,0.0,0.4339999854564667,0.0,1.0,1.0,0.1449999958276748,0.1500000059604644,train__core_002__episode_00015,core_002__15,0,0.4499999999999998,0.0199000041353061,4913.760719099984,82644
core_002,15,1,1.584271788597107,0.4617715775966644,1.0,0.1805134713862136,0.2859824001789093,0.6193157434463501,0.0732489749789238,1,0.6193157434463501,1.584271788597107,0.2859824001789093,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4617715775966644,1.0,0.0732489749789238,0.7191784977912903,0.5655996203422546,0.4000000059604645,0.58079993724823,0.5041013360023499,0.0989970341324806,1.0,1.0,0.3333333432674408,0.4494999945163727,0.0,0.0,1.0,0.1449999958276748,0.1500000059604644,train__core_002__episode_00015,core_002__15,0,0.6193157261660656,0.0257561052603786,4913.760719099984,82644
core_002,16,0,2.666721105575561,0.3333333432674408,0.6666666865348816,0.1249974519534531,0.3333333432674408,1.0,0.095238097012043,0,1.0,2.666721105575561,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.6666666865348816,0.095238097012043,0.6915457248687744,0.4000000059604645,0.4000000059604645,0.5571428537368774,0.4922727942466736,0.1178030148148536,1.0,1.0,0.0,0.4494999945163727,0.0,0.0,1.0,0.1449999958276748,0.1500000059604644,train__core_002__episode_00016,core_002__16,0,0.4499999999999999,0.0248012060751532,4913.760719099984,82644
core_002,17,0,2.5366370677948,0.3333333432674408,0.6666666865348816,0.131407581912071,0.3333333432674408,1.0,0.095238097012043,0,1.0,2.5366370677948,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.6666666865348816,0.095238097012043,0.7174444794654846,0.6000000238418579,0.6000000238418579,0.5857142806053162,0.4983498156070709,0.0989743322134018,1.0,1.0,0.0,0.4162499904632568,0.0,0.0,1.0,0.1449999958276748,0.1500000059604644,train__core_002__episode_00017,core_002__17,0,0.4499999999999999,0.0256961842026889,4913.760719099984,82644
core_002,18,0,2.476240873336792,0.3333333432674408,0.6666666865348816,0.1346126488972239,0.3333333432674408,1.0,0.095238097012043,0,1.0,2.476240873336792,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.6666666865348816,0.095238097012043,0.5814242362976074,0.699999988079071,0.699999988079071,0.6000000238418579,0.5126355290412903,0.106904499232769,0.0,0.0,0.0,0.4350000023841858,0.0,0.0,1.0,0.1449999958276748,0.1500000059604644,train__core_002__episode_00018,core_002__18,0,0.4499999999999999,0.020548180466642,4913.760719099984,82644
core_002,18,1,1.5509885549545288,0.4523531496524811,1.0,0.1775199481039933,0.2753314077854156,0.6086647510528564,0.0736974701285362,1,0.6086647510528564,1.5509885549545288,0.2753314077854156,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4523531496524811,1.0,0.0736974701285362,0.5370191931724548,0.5814242362976074,0.5,0.583060622215271,0.5226260423660278,0.0988046079874038,1.0,0.0,0.3333333432674408,0.4507499933242798,0.0,0.0,1.0,0.1449999958276748,0.1500000059604644,train__core_002__episode_00018,core_002__18,0,0.6086647451860829,0.0190262539413375,4913.760719099984,82644
core_002,19,0,2.523234367370605,0.3333333432674408,0.6666666865348816,0.1321055814624142,0.3333333432674408,1.0,0.095238097012043,0,1.0,2.523234367370605,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.6666666865348816,0.095238097012043,0.5413818359375,0.6217778921127319,0.5,0.5888254046440125,0.525508463382721,0.0997140035033226,1.0,0.0,0.0,0.4507499933242798,0.0,1.0,1.0,0.1449999958276748,0.1500000059604644,train__core_002__episode_00019,core_002__19,0,0.4499999999999998,0.0191757766239035,4913.760719099984,82644
core_002,19,1,1.587865948677063,0.4755741953849792,1.0,0.1903702781947577,0.3022824823856354,0.6356158256530762,0.0725917071104049,1,0.6356158256530762,1.587865948677063,0.3022824823856354,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4755741953849792,1.0,0.0725917071104049,0.5648495554924011,0.5413818359375,0.6000000238418579,0.5947371125221252,0.5498928427696228,0.0954062566161155,1.0,0.0,0.3333333432674408,0.4522500038146972,0.0,0.0,1.0,0.1449999958276748,0.1500000059604644,train__core_002__episode_00019,core_002__19,0,0.6356158227229605,0.0199801046675913,4913.760719099984,82644
core_002,20,0,2.4634673595428467,0.3333333432674408,0.6666666865348816,0.1353106392809274,0.3333333432674408,1.0,0.095238097012043,0,1.0,2.4634673595428467,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.6666666865348816,0.095238097012043,0.5972970724105835,0.6000000238418579,0.6000000238418579,0.6031111478805542,0.5540798902511597,0.0928951203823089,1.0,0.0,0.0,0.4522500038146972,0.0,0.0,1.0,0.1449999958276748,0.1500000059604644,train__core_002__episode_00020,core_002__20,0,0.4499999999999999,0.0210922024016341,4913.760719099984,82644
core_002,21,0,2.451171398162842,0.3333333432674408,0.6666666865348816,0.1359894063374249,0.3333333432674408,1.0,0.095238097012043,0,1.0,2.451171398162842,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.6666666865348816,0.095238097012043,0.6162223815917969,0.6211780309677124,0.699999988079071,0.6061365604400635,0.5555925965309143,0.0930891931056976,1.0,0.0,0.0,0.445250004529953,0.0,1.0,1.0,0.1449999958276748,0.1500000059604644,train__core_002__episode_00021,core_002__21,0,0.4499999999999999,0.0217408432079911,4913.760719099984,82644
core_002,22,0,2.451171398162842,0.3333333432674408,0.6666666865348816,0.1359894063374249,0.3333333432674408,1.0,0.095238097012043,0,1.0,2.451171398162842,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.6666666865348816,0.095238097012043,0.6469960808753967,0.699999988079071,0.4000000059604645,0.6061365604400635,0.584164023399353,0.0930891931056976,1.0,0.0,0.0,0.457749992609024,0.0,1.0,1.0,0.1449999958276748,0.1500000059604644,train__core_002__episode_00022,core_002__22,0,0.4499999999999999,0.0226842653008618,4913.760719099984,82644
core_002,23,0,2.327572822570801,0.3333333432674408,0.6666666865348816,0.1432107043161273,0.3333333432674408,1.0,0.095238097012043,0,1.0,2.327572822570801,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.6666666865348816,0.095238097012043,0.9085960388183594,0.6253088712692261,0.6000000238418579,0.6383235454559326,0.597733199596405,0.0401469953358173,1.0,1.0,0.0,0.4580000042915344,0.0,1.0,1.0,0.1449999958276748,0.1500000059604644,train__core_002__episode_00023,core_002__23,0,0.4499999999999999,0.0323017659258121,4913.760719099984,82644
core_002,24,0,2.2161831855773926,0.3333333432674408,0.6666666865348816,0.1504087502498562,0.3333333432674408,1.0,0.095238097012043,0,1.0,2.2161831855773926,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.6666666865348816,0.095238097012043,0.9209195375442504,0.8245835900306702,0.699999988079071,0.6704069375991821,0.6280605792999268,0.0729982256889343,1.0,1.0,0.0,0.4882499873638153,0.0,1.0,1.0,0.1449999958276748,0.1500000059604644,train__core_002__episode_00024,core_002__24,0,0.4499999999999999,0.0326393611551,4913.760719099984,82644
core_002,25,0,2.2161831855773926,0.3333333432674408,0.6666666865348816,0.1504087502498562,0.3333333432674408,1.0,0.095238097012043,0,1.0,2.2161831855773926,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.6666666865348816,0.095238097012043,0.6499579548835754,0.699999988079071,0.6217778921127319,0.6704069375991821,0.63520348072052,0.0729982256889343,0.0,0.0,0.0,0.4442499876022339,0.0,0.0,1.0,0.1449999958276748,0.1500000059604644,train__core_002__episode_00025,core_002__25,0,0.4499999999999999,0.0228218959810321,4913.760719099984,82644
core_002,26,0,2.379328489303589,0.3333333432674408,0.6666666865348816,0.1400955541725156,0.3333333432674408,1.0,0.095238097012043,0,1.0,2.379328489303589,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.6666666865348816,0.095238097012043,0.6412853598594666,0.3000000119209289,0.6000000238418579,0.6244386434555054,0.6066320538520813,0.1499267071485519,1.0,0.0,0.0,0.4662500023841858,0.0,0.0,1.0,0.1449999958276748,0.1500000059604644,train__core_002__episode_00026,core_002__26,0,0.4499999999999999,0.0225998449063123,4913.760719099984,82644
