state_id,target,selected_model_type,store_id,product_id,activity_flag,possible_stockout_flag,stockout_risk_group,demand_volume_group,markdown_rate,predicted_demand,absolute_uplift_vs_zero,percentage_uplift_vs_zero,support_status
60,observed,hist_gradient_boosting,378,18,0,0,medium,medium,0.3,0.5486485696430285,0.17994503272922918,48.8048024262103,supported
60,observed,hist_gradient_boosting,378,18,0,0,medium,medium,0.4,0.9574909105110949,0.5887873735972955,159.69127351630218,supported
61,observed,hist_gradient_boosting,49,11,0,1,medium,medium,0.0,0.48721770772695067,0.0,0.0,supported
61,observed,hist_gradient_boosting,49,11,0,1,medium,medium,0.05,0.5340653515655196,0.04684764383856893,9.615340964746611,supported
61,observed,hist_gradient_boosting,49,11,0,1,medium,medium,0.1,0.5341131182305972,0.046895410503646484,9.625144932114793,supported
61,observed,hist_gradient_boosting,49,11,0,1,medium,medium,0.2,0.5357626233225696,0.048544915595618965,9.963700995618318,supported
61,observed,hist_gradient_boosting,49,11,0,1,medium,medium,0.3,0.600409465550801,0.11319175782385033,23.232275023814598,supported
61,observed,hist_gradient_boosting,49,11,0,1,medium,medium,0.4,0.8651114024877797,0.37789369476082907,77.56156822046592,supported
62,observed,hist_gradient_boosting,613,768,0,1,medium,medium,0.0,0.5862215617788691,0.0,0.0,supported
62,observed,hist_gradient_boosting,613,768,0,1,medium,medium,0.05,0.6749399183829397,0.08871835660407057,15.133929283470525,supported
62,observed,hist_gradient_boosting,613,768,0,1,medium,medium,0.1,0.6835420597893833,0.09732049801051423,16.601316695892,supported
62,observed,hist_gradient_boosting,613,768,0,1,medium,medium,0.2,0.6789046719012082,0.0926831101223391,15.810252669843017,supported
62,observed,hist_gradient_boosting,613,768,0,1,medium,medium,0.3,0.833629660490115,0.24740809871124592,42.203855136357426,supported
62,observed,hist_gradient_boosting,613,768,0,1,medium,medium,0.4,1.2136257939586907,0.6274042321798217,107.02510332031889,supported
63,observed,hist_gradient_boosting,57,11,0,1,medium,medium,0.0,0.6118843168028956,0.0,0.0,supported
63,observed,hist_gradient_boosting,57,11,0,1,medium,medium,0.05,0.6827449777118499,0.07086066090895438,11.58072840944875,supported
63,observed,hist_gradient_boosting,57,11,0,1,medium,medium,0.1,0.672001232670528,0.06011691586763246,9.824882615351903,supported
63,observed,hist_gradient_boosting,57,11,0,1,medium,medium,0.2,0.673798997460034,0.061914680657138454,10.118690568936884,supported
63,observed,hist_gradient_boosting,57,11,0,1,medium,medium,0.3,0.7510356303539392,0.1391513135510436,22.741441434242216,supported
63,observed,hist_gradient_boosting,57,11,0,1,medium,medium,0.4,1.0090246580073723,0.3971403412044767,64.90448117375205,supported
64,observed,hist_gradient_boosting,542,489,0,1,medium,medium,0.0,0.4574078693648788,0.0,0.0,supported
64,observed,hist_gradient_boosting,542,489,0,1,medium,medium,0.05,0.5097647700799075,0.05235690071502869,11.446436369301516,supported
64,observed,hist_gradient_boosting,542,489,0,1,medium,medium,0.1,0.5294885803276561,0.0720807109627773,15.758520084681304,supported
64,observed,hist_gradient_boosting,542,489,0,1,medium,medium,0.2,0.5042582505952229,0.046850381230344074,10.242583122891368,supported
64,observed,hist_gradient_boosting,542,489,0,1,medium,medium,0.3,0.6005337334502889,0.14312586408541011,31.290643137413365,supported
64,observed,hist_gradient_boosting,542,489,0,1,medium,medium,0.4,0.888859768054322,0.43145189868944317,94.32542104894783,supported
65,observed,hist_gradient_boosting,160,677,0,0,medium,medium,0.0,0.6075692689586227,0.0,0.0,supported
65,observed,hist_gradient_boosting,160,677,0,0,medium,medium,0.05,0.6725309394993026,0.06496167054067992,10.692059960837819,supported
65,observed,hist_gradient_boosting,160,677,0,0,medium,medium,0.1,0.6707871690203111,0.06321790006168837,10.405052278243797,supported
65,observed,hist_gradient_boosting,160,677,0,0,medium,medium,0.2,0.6950735326226773,0.08750426366405462,14.402351819741877,supported
65,observed,hist_gradient_boosting,160,677,0,0,medium,medium,0.3,0.812617584096168,0.2050483151375453,33.74896091913919,supported
65,observed,hist_gradient_boosting,160,677,0,0,medium,medium,0.4,1.4762184624327643,0.8686491934741416,142.971219555428,supported
66,observed,hist_gradient_boosting,565,772,0,1,medium,medium,0.0,0.7416658889591681,0.0,0.0,supported
66,observed,hist_gradient_boosting,565,772,0,1,medium,medium,0.05,0.7963448440664711,0.05467895510730303,7.37245111596514,supported
66,observed,hist_gradient_boosting,565,772,0,1,medium,medium,0.1,0.7957465757265614,0.054080686767393304,7.291785637234649,supported
66,observed,hist_gradient_boosting,565,772,0,1,medium,medium,0.2,0.8074752892928245,0.06580940033365645,8.873186877451179,supported
66,observed,hist_gradient_boosting,565,772,0,1,medium,medium,0.3,0.869140562503776,0.12747467354460795,17.187614455816778,supported
66,observed,hist_gradient_boosting,565,772,0,1,medium,medium,0.4,1.102752826319798,0.36108693736063,48.68593024648453,supported
67,observed,hist_gradient_boosting,510,793,0,1,medium,medium,0.0,0.484885473810314,0.0,0.0,supported
67,observed,hist_gradient_boosting,510,793,0,1,medium,medium,0.05,0.5381342597771581,0.053248785966844125,10.981724312837414,supported
67,observed,hist_gradient_boosting,510,793,0,1,medium,medium,0.1,0.5401618362439329,0.055276362433618886,11.399880058119226,supported
67,observed,hist_gradient_boosting,510,793,0,1,medium,medium,0.2,0.5418178450226572,0.05693237121234318,11.741405813822126,supported
67,observed,hist_gradient_boosting,510,793,0,1,medium,medium,0.3,0.5974589778967079,0.11257350408639388,23.2165140361438,supported
67,observed,hist_gradient_boosting,510,793,0,1,medium,medium,0.4,0.839536190884066,0.35465071707375195,73.14113047908926,supported
68,observed,hist_gradient_boosting,268,596,0,0,medium,medium,0.0,0.8042647687165063,0.0,0.0,supported
68,observed,hist_gradient_boosting,268,596,0,0,medium,medium,0.05,0.8592212283610849,0.054956459644578626,6.83313030512096,supported
68,observed,hist_gradient_boosting,268,596,0,0,medium,medium,0.1,0.8677819825786433,0.06351721386213693,7.897550201471781,supported
68,observed,hist_gradient_boosting,268,596,0,0,medium,medium,0.2,0.8719554678063022,0.06769069908979586,8.416469516353509,supported
68,observed,hist_gradient_boosting,268,596,0,0,medium,medium,0.3,0.9638554012358114,0.15959063251930505,19.843046559653388,supported
68,observed,hist_gradient_boosting,268,596,0,0,medium,medium,0.4,1.3059783113303198,0.5017135426138135,62.381638749945225,supported
69,observed,hist_gradient_boosting,18,88,0,1,medium,medium,0.0,0.4474415217511425,0.0,0.0,supported
69,observed,hist_gradient_boosting,18,88,0,1,medium,medium,0.05,0.5076518320908707,0.060210310339728235,13.456576426810907,supported
69,observed,hist_gradient_boosting,18,88,0,1,medium,medium,0.1,0.5083947390858152,0.06095321733467274,13.622610860101103,supported
69,observed,hist_gradient_boosting,18,88,0,1,medium,medium,0.2,0.521428919880897,0.07398739812975452,16.53565762967004,supported
69,observed,hist_gradient_boosting,18,88,0,1,medium,medium,0.3,0.598289434291686,0.15084791254054353,33.713436327986116,supported
69,observed,hist_gradient_boosting,18,88,0,1,medium,medium,0.4,0.796791333520865,0.34934981176972246,78.07719998861067,supported
70,observed,hist_gradient_boosting,358,11,0,0,medium,medium,0.0,0.7997507316089354,0.0,0.0,supported
70,observed,hist_gradient_boosting,358,11,0,0,medium,medium,0.05,0.8771234584026171,0.07737272679368168,9.674605315836793,supported
70,observed,hist_gradient_boosting,358,11,0,0,medium,medium,0.1,0.8564956903386605,0.05674495872972507,7.095330643282538,supported
70,observed,hist_gradient_boosting,358,11,0,0,medium,medium,0.2,0.8565270689456812,0.05677633733674581,7.0992541916808705,supported
70,observed,hist_gradient_boosting,358,11,0,0,medium,medium,0.3,0.9566402410001653,0.15688950939122992,19.61730114026907,supported
70,observed,hist_gradient_boosting,358,11,0,0,medium,medium,0.4,1.1778898651714287,0.3781391335624933,47.28212411906825,supported
71,observed,hist_gradient_boosting,161,631,0,0,medium,medium,0.0,0.5265498720242716,0.0,0.0,supported
71,observed,hist_gradient_boosting,161,631,0,0,medium,medium,0.05,0.5850282324360576,0.058478360411786,11.10594903137503,supported
71,observed,hist_gradient_boosting,161,631,0,0,medium,medium,0.1,0.6044115914730142,0.07786171944874254,14.787150009060014,supported
71,observed,hist_gradient_boosting,161,631,0,0,medium,medium,0.2,0.5806256337401521,0.054075761715880466,10.269827150083866,supported
71,observed,hist_gradient_boosting,161,631,0,0,medium,medium,0.3,0.7103256289633972,0.18377575693912562,34.90187097237665,supported
71,observed,hist_gradient_boosting,161,631,0,0,medium,medium,0.4,0.8761784595438349,0.34962858751956327,66.39989981869124,supported
72,observed,hist_gradient_boosting,282,108,0,1,medium,medium,0.0,0.29470961790369726,0.0,0.0,supported
72,observed,hist_gradient_boosting,282,108,0,1,medium,medium,0.05,0.3890519688352158,0.09434235093151855,32.01196879918149,supported
72,observed,hist_gradient_boosting,282,108,0,1,medium,medium,0.1,0.3986433064843675,0.10393368858067026,35.26647325593317,supported
72,observed,hist_gradient_boosting,282,108,0,1,medium,medium,0.2,0.41039309658335166,0.1156834786796544,39.253377444049505,supported
72,observed,hist_gradient_boosting,282,108,0,1,medium,medium,0.3,0.5178137804098797,0.22310416250618242,75.70304766201643,supported
72,observed,hist_gradient_boosting,282,108,0,1,medium,medium,0.4,0.8252057372558539,0.5304961193521567,180.006381578462,supported
73,observed,hist_gradient_boosting,876,548,0,1,medium,medium,0.0,0.5560268761298894,0.0,0.0,supported
73,observed,hist_gradient_boosting,876,548,0,1,medium,medium,0.05,0.5999690898974774,0.043942213767588,7.902893844527581,supported
73,observed,hist_gradient_boosting,876,548,0,1,medium,medium,0.1,0.5994711516949012,0.043444275565011736,7.813340942689084,supported
73,observed,hist_gradient_boosting,876,548,0,1,medium,medium,0.2,0.6065285912822906,0.050501715152401205,9.082603255423184,supported
73,observed,hist_gradient_boosting,876,548,0,1,medium,medium,0.3,0.6847128725525269,0.12868599642263745,23.143844649799995,supported
73,observed,hist_gradient_boosting,876,548,0,1,medium,medium,0.4,1.0117210953692277,0.4556942192393383,81.95543035816975,supported
74,observed,hist_gradient_boosting,418,634,0,1,medium,medium,0.0,0.737421356712145,0.0,0.0,supported
74,observed,hist_gradient_boosting,418,634,0,1,medium,medium,0.05,0.8406979991039967,0.10327664239185164,14.005105961714914,supported
74,observed,hist_gradient_boosting,418,634,0,1,medium,medium,0.1,0.8297630937696319,0.09234173705748683,12.522248808903536,supported
74,observed,hist_gradient_boosting,418,634,0,1,medium,medium,0.2,0.8228443169097812,0.08542296019763618,11.584009524554805,supported
74,observed,hist_gradient_boosting,418,634,0,1,medium,medium,0.3,0.8563379185672952,0.1189165618551502,16.12599916896218,supported
74,observed,hist_gradient_boosting,418,634,0,1,medium,medium,0.4,1.0339739802980197,0.29655262358587464,40.21481353728069,supported
75,observed,hist_gradient_boosting,233,41,1,1,high,high,0.0,1.279575004928104,0.0,0.0,supported
75,observed,hist_gradient_boosting,233,41,1,1,high,high,0.05,1.3950562498168892,0.1154812448887852,9.024968793859323,supported
75,observed,hist_gradient_boosting,233,41,1,1,high,high,0.1,1.6110177550361406,0.3314427501080366,25.90256521356944,supported
75,observed,hist_gradient_boosting,233,41,1,1,high,high,0.2,1.5619220868029533,0.28234708187484925,22.065692185876486,supported
75,observed,hist_gradient_boosting,233,41,1,1,high,high,0.3,1.575653831644964,0.2960788267168599,23.13884106649111,supported
75,observed,hist_gradient_boosting,233,41,1,1,high,high,0.4,1.91229537522107,0.632720370292966,49.44769691937807,supported
76,observed,hist_gradient_boosting,386,76,1,1,high,high,0.0,1.3543316944365391,0.0,0.0,supported
76,observed,hist_gradient_boosting,386,76,1,1,high,high,0.05,1.484934793124049,0.13060309868750997,9.643361314219746,supported
76,observed,hist_gradient_boosting,386,76,1,1,high,high,0.1,1.5384772305694363,0.1841455361328972,13.596782596859303,supported
76,observed,hist_gradient_boosting,386,76,1,1,high,high,0.2,1.529892230155077,0.1755605357185379,12.962890585793962,supported
76,observed,hist_gradient_boosting,386,76,1,1,high,high,0.3,1.5536922817790355,0.1993605873424964,14.720218699853959,supported
76,observed,hist_gradient_boosting,386,76,1,1,high,high,0.4,2.5164399375911755,1.1621082431546363,85.8067671256947,supported
77,observed,hist_gradient_boosting,780,783,1,1,high,high,0.0,1.2219237490084591,0.0,0.0,supported
77,observed,hist_gradient_boosting,780,783,1,1,high,high,0.05,1.3353984918351292,0.11347474282667003,9.286564969274892,supported
77,observed,hist_gradient_boosting,780,783,1,1,high,high,0.1,1.4347838792287817,0.21286013022032257,17.420082913770173,supported
77,observed,hist_gradient_boosting,780,783,1,1,high,high,0.2,1.448433017125601,0.2265092681171419,18.537103342245764,supported
77,observed,hist_gradient_boosting,780,783,1,1,high,high,0.3,1.593466064933489,0.37154231592502995,30.40634214913338,supported
77,observed,hist_gradient_boosting,780,783,1,1,high,high,0.4,2.2060503697880396,0.9841266207795805,80.53911887531106,supported
78,observed,hist_gradient_boosting,233,41,1,1,high,high,0.0,1.0807400268193375,0.0,0.0,supported
78,observed,hist_gradient_boosting,233,41,1,1,high,high,0.05,1.150220467561677,0.0694804407423395,6.428968948880631,supported
78,observed,hist_gradient_boosting,233,41,1,1,high,high,0.1,1.3723727335188576,0.29163270669952013,26.98453832211687,supported
78,observed,hist_gradient_boosting,233,41,1,1,high,high,0.2,1.3846059738350869,0.3038659470157494,28.116470147778227,supported
78,observed,hist_gradient_boosting,233,41,1,1,high,high,0.3,1.448522942222064,0.36778291540272656,34.030655502334525,supported
78,observed,hist_gradient_boosting,233,41,1,1,high,high,0.4,2.1793478640702295,1.098607837250892,101.65329403817309,supported
79,observed,hist_gradient_boosting,72,146,1,1,high,low,0.0,0.3789702006197143,0.0,0.0,supported
79,observed,hist_gradient_boosting,72,146,1,1,high,low,0.05,0.47106730232956606,0.09209710170985175,24.301937608616498,supported
79,observed,hist_gradient_boosting,72,146,1,1,high,low,0.1,0.4754778269610843,0.09650762634137,25.46575593108773,supported
79,observed,hist_gradient_boosting,72,146,1,1,high,low,0.2,0.4795304693958184,0.10056026877610408,26.5351388081865,supported
79,observed,hist_gradient_boosting,72,146,1,1,high,low,0.3,0.5396770443527181,0.1607068437330038,42.40619538692134,supported
79,observed,hist_gradient_boosting,72,146,1,1,high,low,0.4,0.7547422439864369,0.37577204336672254,99.156092682812,supported
80,observed,hist_gradient_boosting,213,253,1,0,high,low,0.0,0.32875961405355375,0.0,0.0,supported
80,observed,hist_gradient_boosting,213,253,1,0,high,low,0.05,0.37551235316639253,0.04675273911283878,14.220949628327206,supported
80,observed,hist_gradient_boosting,213,253,1,0,high,low,0.1,0.38297969131087406,0.05422007725732031,16.492316859968103,supported
80,observed,hist_gradient_boosting,213,253,1,0,high,low,0.2,0.3569244303984177,0.028164816344863952,8.566993980068371,supported
80,observed,hist_gradient_boosting,213,253,1,0,high,low,0.3,0.4201191035896974,0.09135948953614365,27.78914612098964,supported
80,observed,hist_gradient_boosting,213,253,1,0,high,low,0.4,0.5369651166924032,0.20820550263884946,63.3306202278646,supported
81,observed,hist_gradient_boosting,20,500,1,1,high,medium,0.0,0.26967005977532926,0.0,0.0,supported
81,observed,hist_gradient_boosting,20,500,1,1,high,medium,0.05,0.34794094322205094,0.07827088344672167,29.02468427972005,supported
81,observed,hist_gradient_boosting,20,500,1,1,high,medium,0.1,0.33028244275807667,0.060612382982747404,22.47649703242751,supported
81,observed,hist_gradient_boosting,20,500,1,1,high,medium,0.2,0.38005139426853546,0.1103813344932062,40.931994669771065,supported
81,observed,hist_gradient_boosting,20,500,1,1,high,medium,0.3,0.43788722608238395,0.1682171663070547,62.37888123257056,supported
81,observed,hist_gradient_boosting,20,500,1,1,high,medium,0.4,0.6866267229697263,0.416956663194397,154.61733628930733,supported
82,observed,hist_gradient_boosting,72,146,1,1,high,medium,0.0,0.32782777779592076,0.0,0.0,supported
82,observed,hist_gradient_boosting,72,146,1,1,high,medium,0.05,0.4025012145932008,0.07467343679728006,22.77825183068096,supported
82,observed,hist_gradient_boosting,72,146,1,1,high,medium,0.1,0.388987307046091,0.061159529250170264,18.655993601690234,supported
82,observed,hist_gradient_boosting,72,146,1,1,high,medium,0.2,0.4192136602484832,0.09138588245256246,27.876186413175752,supported
82,observed,hist_gradient_boosting,72,146,1,1,high,medium,0.3,0.5233154370662509,0.19548765927033018,59.631206539192384,supported
82,observed,hist_gradient_boosting,72,146,1,1,high,medium,0.4,0.8547996690524009,0.5269718912564801,160.74656479675448,supported
83,observed,hist_gradient_boosting,490,843,1,1,high,medium,0.0,0.5910191231408388,0.0,0.0,supported
83,observed,hist_gradient_boosting,490,843,1,1,high,medium,0.05,0.6548266694393514,0.0638075462985126,10.796189801680466,supported
83,observed,hist_gradient_boosting,490,843,1,1,high,medium,0.1,0.6414118011028498,0.05039267796201097,8.526403967135664,supported
83,observed,hist_gradient_boosting,490,843,1,1,high,medium,0.2,0.6400702156139113,0.04905109247307249,8.299408691279142,supported
83,observed,hist_gradient_boosting,490,843,1,1,high,medium,0.3,0.683127846695365,0.09210872355452615,15.58472813282843,supported
83,observed,hist_gradient_boosting,490,843,1,1,high,medium,0.4,0.9346932909673926,0.3436741678265538,58.149415876795054,supported
84,observed,hist_gradient_boosting,758,764,1,0,high,medium,0.0,0.4826189604684859,0.0,0.0,supported
84,observed,hist_gradient_boosting,758,764,1,0,high,medium,0.05,0.5380167263737996,0.0553977659053137,11.478572215964778,supported
84,observed,hist_gradient_boosting,758,764,1,0,high,medium,0.1,0.5332219001576839,0.05060293968919799,10.485070797897556,supported
84,observed,hist_gradient_boosting,758,764,1,0,high,medium,0.2,0.5602649562985744,0.07764599583008852,16.0884677540883,supported
84,observed,hist_gradient_boosting,758,764,1,0,high,medium,0.3,0.6555956935390417,0.17297673307055578,35.8412634478025,supported
84,observed,hist_gradient_boosting,758,764,1,0,high,medium,0.4,0.6512240450651403,0.1686050845966544,34.93544564287048,supported
85,observed,hist_gradient_boosting,530,411,1,0,high,medium,0.0,0.6273999543156965,0.0,0.0,supported
85,observed,hist_gradient_boosting,530,411,1,0,high,medium,0.05,0.6894412153061806,0.062041260990484126,9.88863014154222,supported
85,observed,hist_gradient_boosting,530,411,1,0,high,medium,0.1,0.6956674695122453,0.06826751519654883,10.881020109573969,supported
85,observed,hist_gradient_boosting,530,411,1,0,high,medium,0.2,0.7045671719979383,0.07716721768224177,12.299525550078805,supported
85,observed,hist_gradient_boosting,530,411,1,0,high,medium,0.3,0.8623925894661977,0.23499263515050117,37.45499717270573,supported
85,observed,hist_gradient_boosting,530,411,1,0,high,medium,0.4,1.029384966568153,0.4019850122524564,64.07157180795468,supported
86,observed,hist_gradient_boosting,714,90,1,1,low,high,0.0,1.0900860722039507,0.0,0.0,supported
86,observed,hist_gradient_boosting,714,90,1,1,low,high,0.05,1.3085244939861478,0.21843842178219708,20.03863982415217,supported
86,observed,hist_gradient_boosting,714,90,1,1,low,high,0.1,1.3482824417042667,0.258196369500316,23.68586995871722,supported
86,observed,hist_gradient_boosting,714,90,1,1,low,high,0.2,1.3118190020552674,0.22173292985131665,20.340864405598168,supported
86,observed,hist_gradient_boosting,714,90,1,1,low,high,0.3,1.4359084428294753,0.34582237062552457,31.724317872104923,supported
86,observed,hist_gradient_boosting,714,90,1,1,low,high,0.4,1.7694494730655932,0.6793634008616425,62.32199623357231,supported
87,observed,hist_gradient_boosting,441,580,1,0,low,high,0.0,2.359250001359798,0.0,0.0,supported
87,observed,hist_gradient_boosting,441,580,1,0,low,high,0.05,2.5598081039164238,0.20055810255662587,8.500926245248719,supported
87,observed,hist_gradient_boosting,441,580,1,0,low,high,0.1,2.6750043175826153,0.31575431622281735,13.383673457277801,supported
87,observed,hist_gradient_boosting,441,580,1,0,low,high,0.2,2.7298109684712353,0.3705609671114374,15.706727430236622,supported
87,observed,hist_gradient_boosting,441,580,1,0,low,high,0.3,2.8211586502618875,0.4619086489020896,19.578622385752254,supported
87,observed,hist_gradient_boosting,441,580,1,0,low,high,0.4,2.684300329012823,0.3250503276530252,13.777697465960648,supported
88,observed,hist_gradient_boosting,231,740,1,0,low,low,0.0,0.320904697357703,0.0,0.0,supported
88,observed,hist_gradient_boosting,231,740,1,0,low,low,0.05,0.3751538511418122,0.054249153784109216,16.905066903286638,supported
88,observed,hist_gradient_boosting,231,740,1,0,low,low,0.1,0.37196924198011244,0.05106454462240945,15.912682189718552,supported
88,observed,hist_gradient_boosting,231,740,1,0,low,low,0.2,0.3649480634199824,0.04404336606227943,13.72474956737253,supported
88,observed,hist_gradient_boosting,231,740,1,0,low,low,0.3,0.41566444945839714,0.09475975210069415,29.528938928266378,supported
88,observed,hist_gradient_boosting,231,740,1,0,low,low,0.4,0.4793198109244037,0.15841511356670068,49.3651588372108,supported
89,observed,hist_gradient_boosting,112,686,1,1,low,medium,0.0,0.4979616802134588,0.0,0.0,supported
89,observed,hist_gradient_boosting,112,686,1,1,low,medium,0.05,0.5587850052778025,0.06082332506434368,12.21445895962734,supported
89,observed,hist_gradient_boosting,112,686,1,1,low,medium,0.1,0.5473952607575341,0.04943358054407526,9.92718566675348,supported
89,observed,hist_gradient_boosting,112,686,1,1,low,medium,0.2,0.5418680427378677,0.04390636252440888,8.817217121122201,supported
89,observed,hist_gradient_boosting,112,686,1,1,low,medium,0.3,0.5794576857518221,0.08149600553836328,16.365919060966448,supported
89,observed,hist_gradient_boosting,112,686,1,1,low,medium,0.4,0.8243606314250225,0.32639895121156365,65.54700174351724,supported
90,observed,hist_gradient_boosting,254,769,1,0,medium,high,0.0,0.9490217708345043,0.0,0.0,supported
90,observed,hist_gradient_boosting,254,769,1,0,medium,high,0.05,1.0375753811367434,0.08855361030223907,9.33104097542159,supported
90,observed,hist_gradient_boosting,254,769,1,0,medium,high,0.1,1.026727824595382,0.07770605376087758,8.188015928501645,supported
90,observed,hist_gradient_boosting,254,769,1,0,medium,high,0.2,1.0447991503282847,0.0957773794937804,10.092221531394419,supported
90,observed,hist_gradient_boosting,254,769,1,0,medium,high,0.3,1.043761425730262,0.09473965489575775,9.982874767187933,supported
90,observed,hist_gradient_boosting,254,769,1,0,medium,high,0.4,1.2933364626368644,0.3443146918023601,36.28101086654667,supported
91,observed,hist_gradient_boosting,314,691,1,1,medium,high,0.0,4.710580508500969,0.0,0.0,supported
91,observed,hist_gradient_boosting,314,691,1,1,medium,high,0.05,4.383083974648298,-0.3274965338526705,-6.952360399353175,supported
91,observed,hist_gradient_boosting,314,691,1,1,medium,high,0.1,4.8584313254650695,0.14785081696410085,3.1386963177315597,supported
91,observed,hist_gradient_boosting,314,691,1,1,medium,high,0.2,4.992263784624193,0.28168327612322397,5.979799636475436,supported
91,observed,hist_gradient_boosting,314,691,1,1,medium,high,0.3,5.141356669445231,0.4307761609442622,9.14486357184343,supported
91,observed,hist_gradient_boosting,314,691,1,1,medium,high,0.4,5.329402234638938,0.6188217261379689,13.136846403988,supported
92,observed,hist_gradient_boosting,714,644,1,1,medium,high,0.0,0.8695569961248086,0.0,0.0,supported
92,observed,hist_gradient_boosting,714,644,1,1,medium,high,0.05,1.033030770043355,0.16347377391854634,18.79966174121641,supported
92,observed,hist_gradient_boosting,714,644,1,1,medium,high,0.1,1.0904308920712786,0.22087389594647,25.400738184017513,supported
92,observed,hist_gradient_boosting,714,644,1,1,medium,high,0.2,1.0904662246658048,0.22090922854099615,25.404801470804195,supported
92,observed,hist_gradient_boosting,714,644,1,1,medium,high,0.3,1.1795183913869112,0.30996139526210253,35.64589746772773,supported
92,observed,hist_gradient_boosting,714,644,1,1,medium,high,0.4,2.0629263024090285,1.1933693062842199,137.2387677406409,supported
93,observed,hist_gradient_boosting,714,644,1,1,medium,high,0.0,0.7865256365422826,0.0,0.0,supported
93,observed,hist_gradient_boosting,714,644,1,1,medium,high,0.05,0.950143745314129,0.16361810877184646,20.802641537679946,supported
93,observed,hist_gradient_boosting,714,644,1,1,medium,high,0.1,1.0191323631131048,0.23260672657082226,29.573953570465417,supported
93,observed,hist_gradient_boosting,714,644,1,1,medium,high,0.2,1.0304514030867025,0.2439257665444199,31.013072582956646,supported
93,observed,hist_gradient_boosting,714,644,1,1,medium,high,0.3,1.065613140667642,0.2790875041253593,35.48358644128644,supported
93,observed,hist_gradient_boosting,714,644,1,1,medium,high,0.4,1.5669986206070847,0.7804729840648021,99.23045706379145,supported
94,observed,hist_gradient_boosting,244,104,1,1,medium,high,0.0,2.321021040374559,0.0,0.0,supported
94,observed,hist_gradient_boosting,244,104,1,1,medium,high,0.05,2.380019143877499,0.058998103502940324,2.5419030020261912,supported
94,observed,hist_gradient_boosting,244,104,1,1,medium,high,0.1,2.5117248311544196,0.19070379077986077,8.216374925626946,supported
94,observed,hist_gradient_boosting,244,104,1,1,medium,high,0.2,2.5593864542246623,0.23836541385010346,10.269851487931225,supported
94,observed,hist_gradient_boosting,244,104,1,1,medium,high,0.3,2.6093696633354777,0.2883486229609189,12.423352392979004,supported
94,observed,hist_gradient_boosting,244,104,1,1,medium,high,0.4,2.6409090771401345,0.31988803676557565,13.782211845608817,supported
95,observed,hist_gradient_boosting,469,259,1,1,medium,high,0.0,0.6220021114394487,0.0,0.0,supported
95,observed,hist_gradient_boosting,469,259,1,1,medium,high,0.05,0.704389960714862,0.08238784927541332,13.245589968296056,supported
95,observed,hist_gradient_boosting,469,259,1,1,medium,high,0.1,0.6687651697168753,0.04676305827742655,7.51815105083915,supported
95,observed,hist_gradient_boosting,469,259,1,1,medium,high,0.2,0.6828826206681085,0.06088050922865973,9.78782999430161,supported
95,observed,hist_gradient_boosting,469,259,1,1,medium,high,0.3,0.7053943130817131,0.08339220164226435,13.407060861783338,supported
95,observed,hist_gradient_boosting,469,259,1,1,medium,high,0.4,1.0322278466688783,0.4102257352294296,65.95246666929756,supported
96,observed,hist_gradient_boosting,206,104,1,0,medium,high,0.0,2.645553545164342,0.0,0.0,supported
96,observed,hist_gradient_boosting,206,104,1,0,medium,high,0.05,2.706373742578917,0.060820197414575006,2.298959230129549,supported
96,observed,hist_gradient_boosting,206,104,1,0,medium,high,0.1,2.796543013689949,0.1509894685256068,5.707292101556294,supported
96,observed,hist_gradient_boosting,206,104,1,0,medium,high,0.2,2.793816398353903,0.14826285318956067,5.6042280248140175,supported
96,observed,hist_gradient_boosting,206,104,1,0,medium,high,0.3,2.8375860526426506,0.19203250747830847,7.25868912497778,supported
96,observed,hist_gradient_boosting,206,104,1,0,medium,high,0.4,2.908838600953141,0.2632850557887987,9.95198363193377,supported
97,observed,hist_gradient_boosting,452,240,1,0,medium,high,0.0,1.025515604020696,0.0,0.0,supported
97,observed,hist_gradient_boosting,452,240,1,0,medium,high,0.05,1.1143309115328597,0.0888153075121636,8.66055154733376,supported
97,observed,hist_gradient_boosting,452,240,1,0,medium,high,0.1,1.087372883841054,0.061857279820357824,6.0318223903991885,supported
97,observed,hist_gradient_boosting,452,240,1,0,medium,high,0.2,1.0867365207113209,0.061220916690624794,5.969769397032909,supported
97,observed,hist_gradient_boosting,452,240,1,0,medium,high,0.3,1.2573882574792798,0.23187265345858377,22.610348643110868,supported
97,observed,hist_gradient_boosting,452,240,1,0,medium,high,0.4,1.6490242124799428,0.6235086084592467,60.79952426025335,supported
98,observed,hist_gradient_boosting,532,666,1,0,medium,high,0.0,1.0332547050935323,0.0,0.0,supported
98,observed,hist_gradient_boosting,532,666,1,0,medium,high,0.05,1.1574249343206202,0.12417022922708787,12.017388221411274,supported
98,observed,hist_gradient_boosting,532,666,1,0,medium,high,0.1,1.2444617554086492,0.21120705031511688,20.440947355376228,supported
98,observed,hist_gradient_boosting,532,666,1,0,medium,high,0.2,1.2406469795352888,0.20739227444175645,20.071747403558437,supported
98,observed,hist_gradient_boosting,532,666,1,0,medium,high,0.3,1.2189802063697388,0.18572550127620646,17.974803343324155,supported
98,observed,hist_gradient_boosting,532,666,1,0,medium,high,0.4,1.6408992071157327,0.6076445020222003,58.80878151599562,supported
