scenario_id,policy_id,policy_kind,calibration_mode,training_calibration_mode,cross_scenario_policy_evaluation,cross_calibration_policy_evaluation,episode_index,episode_id,shelf_life_class,inventory_coverage,age_profile,margin_scenario,disposal_scenario,demand_target,response_model,normalized_episode_return,normalized_accounting_profit,raw_accounting_profit,revenue,procurement_cost,disposal_cost,physical_waste_units,waste_rate,sell_through_rate,stockout_rate,average_markdown,maximum_markdown,first_markdown_day,terminal_inventory,episode_length,initial_inventory,action_entropy,episode_conservation_error,raw_financial_sum_error,action_0_share,action_1_share,action_2_share,action_3_share,action_4_share,action_5_share
core_003,always_10pct,fixed_or_rule_policy,recovered_calibration,recovered_calibration,False,False,0,core_003__recovered_calibration__episode_00,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,0.34999999999999987,0.3499999999999999,1.0918981483803425,2.807738095835167,1.7158399474548245,0.0,0.0,0.0,1.0,0.3333333333333333,0.10000000000000002,0.1,0,0.0,3,3.1197089953724078,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
core_003,always_10pct,fixed_or_rule_policy,recovered_calibration,recovered_calibration,False,False,1,core_003__recovered_calibration__episode_01,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,-0.19224994007903465,-0.19224994007903468,-0.5997638674243708,1.2051109229675436,1.7158399474548245,0.08903484293709019,1.7806968587418035,0.57078941060951,0.42921058939048984,0.0,0.10000000000000002,0.1,0,0.0,3,3.1197089953724078,-0.0,2.220446049250313e-16,0.0,0.0,0.0,1.0,0.0,0.0,0.0
core_003,always_10pct,fixed_or_rule_policy,recovered_calibration,recovered_calibration,False,False,2,core_003__recovered_calibration__episode_02,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,-0.16857352917078272,-0.1685735291707827,-0.5259003553357637,1.2750868817883296,1.7158399474548245,0.08514728966926875,1.702945793385375,0.5458668728113502,0.45413312718864984,0.0,0.10000000000000002,0.1,0,0.0,3,3.1197089953724078,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
core_003,always_10pct,fixed_or_rule_policy,recovered_calibration,recovered_calibration,False,False,3,core_003__recovered_calibration__episode_03,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,-0.15060805904237093,-0.15060805904237093,-0.4698533165700633,1.3281840764084667,1.7158399474548245,0.08219744552370556,1.6439489104741112,0.5269558516235482,0.4730441483764517,0.0,0.10000000000000002,0.1,0,0.0,3,3.1197089953724078,-0.0,2.220446049250313e-16,5.551115123125783e-17,0.0,0.0,1.0,0.0,0.0,0.0
core_003,always_10pct,fixed_or_rule_policy,recovered_calibration,recovered_calibration,False,False,4,core_003__recovered_calibration__episode_04,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,-0.060772664361196965,-0.06077266436119701,-0.18959302768037445,1.5936938237776457,1.7158399474548245,0.06744690400319563,1.3489380800639126,0.43239227827494414,0.5676077217250558,0.0,0.10000000000000002,0.1,0,0.0,3,3.1197089953724078,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
core_003,always_10pct,fixed_or_rule_policy,recovered_calibration,recovered_calibration,False,False,5,core_003__recovered_calibration__episode_05,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,0.03606260464677258,0.03606260464677259,0.11250483211309525,1.8798917962135644,1.7158399474548245,0.051547016645644594,1.0309403329128919,0.33046041616129196,0.6695395838387079,0.0,0.10000000000000002,0.1,0,0.0,3,3.1197089953724078,-0.0,2.220446049250313e-16,0.0,0.0,0.0,1.0,0.0,0.0,0.0
core_003,always_10pct,fixed_or_rule_policy,recovered_calibration,recovered_calibration,False,False,6,core_003__recovered_calibration__episode_06,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,0.05622769464860966,0.056227694648609695,0.17541404478432066,1.9394899976915674,1.7158399474548245,0.04823600545242221,0.9647201090484441,0.3092340056330424,0.6907659943669577,0.0,0.10000000000000002,0.1,0,0.0,3,3.1197089953724078,-0.0,2.220446049250313e-16,0.0,0.0,0.0,1.0,0.0,0.0,0.0
core_003,always_10pct,fixed_or_rule_policy,recovered_calibration,recovered_calibration,False,False,7,core_003__recovered_calibration__episode_07,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,0.008618346608253558,0.008618346608253533,0.026886733439005828,1.7987799132591638,1.7158399474548245,0.05605323236533352,1.1210646473066703,0.3593491088334173,0.6406508911665827,0.0,0.10000000000000002,0.1,0,0.0,3,3.1197089953724078,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
core_003,always_20pct,fixed_or_rule_policy,recovered_calibration,recovered_calibration,False,False,0,core_003__recovered_calibration__episode_00,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,0.25000000000000006,0.25,0.7799272488431019,2.495767196297926,1.7158399474548245,0.0,0.0,0.0,1.0,0.3333333333333333,0.20000000000000004,0.2,0,0.0,3,3.1197089953724078,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
core_003,always_20pct,fixed_or_rule_policy,recovered_calibration,recovered_calibration,False,False,1,core_003__recovered_calibration__episode_01,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,-0.1774451862238577,-0.17744518622385763,-0.5535773436481007,1.2407040504238531,1.7158399474548245,0.07844144661712957,1.5688289323425912,0.5028766896751266,0.4971233103248734,0.0,0.20000000000000004,0.2,0,0.0,3,3.1197089953724078,-0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,1.0,0.0,0.0
core_003,always_20pct,fixed_or_rule_policy,recovered_calibration,recovered_calibration,False,False,2,core_003__recovered_calibration__episode_02,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,-0.16186562682488648,-0.16186562682488648,-0.5049736520471917,1.2864487013423558,1.7158399474548245,0.07558240593472315,1.511648118694463,0.48454779626457234,0.5154522037354277,0.0,0.20000000000000004,0.2,0,0.0,3,3.1197089953724078,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
core_003,always_20pct,fixed_or_rule_policy,recovered_calibration,recovered_calibration,False,False,3,core_003__recovered_calibration__episode_03,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,-0.15197144975728627,-0.1519714497572863,-0.474106698847592,1.3154999514125674,1.7158399474548245,0.07376670280533493,1.4753340561066985,0.4729075879497485,0.5270924120502515,0.0,0.20000000000000004,0.2,0,0.0,3,3.1197089953724078,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
core_003,always_20pct,fixed_or_rule_policy,recovered_calibration,recovered_calibration,False,False,4,core_003__recovered_calibration__episode_04,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,-0.08934624326853899,-0.08934624326853895,-0.2787342788275924,1.4993798761372727,1.7158399474548245,0.06227420751004084,1.2454841502008167,0.3992308744335752,0.6007691255664248,0.0,0.20000000000000004,0.2,0,0.0,3,3.1197089953724078,-0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,1.0,0.0,0.0
core_003,always_20pct,fixed_or_rule_policy,recovered_calibration,recovered_calibration,False,False,5,core_003__recovered_calibration__episode_05,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,-0.018072841828342345,-0.01807284182834232,-0.05638200722382225,1.7086526023525859,1.7158399474548245,0.049194662121583764,0.9838932424316753,0.3153798139156968,0.6846201860843032,0.0,0.20000000000000004,0.2,0,0.0,3,3.1197089953724078,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
core_003,always_20pct,fixed_or_rule_policy,recovered_calibration,recovered_calibration,False,False,6,core_003__recovered_calibration__episode_06,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,8.544398469376158e-05,8.544398469374824e-05,0.0002665603676495487,1.7619689012622066,1.7158399474548245,0.04586239343973249,0.9172478687946497,0.29401712472388963,0.7059828752761104,0.0,0.20000000000000004,0.2,0,0.0,3,3.1197089953724078,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
core_003,always_20pct,fixed_or_rule_policy,recovered_calibration,recovered_calibration,False,False,7,core_003__recovered_calibration__episode_07,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,-0.029257677765407525,-0.02925767776540751,-0.0912754405084491,1.6758117239670551,1.7158399474548245,0.05124721702067946,1.0249443404135892,0.3285384444298911,0.6714615555701088,0.0,0.20000000000000004,0.2,0,0.0,3,3.1197089953724078,-0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,0.0,0.0
core_003,always_40pct,fixed_or_rule_policy,recovered_calibration,recovered_calibration,False,False,0,core_003__recovered_calibration__episode_00,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,0.04999999999999988,0.04999999999999989,0.15598544976862005,1.8718253972234447,1.7158399474548245,0.0,0.0,0.0,1.0,0.5,0.4,0.4,0,0.0,2,3.1197089953724078,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
core_003,always_40pct,fixed_or_rule_policy,recovered_calibration,recovered_calibration,False,False,1,core_003__recovered_calibration__episode_01,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,-0.06476424145503953,-0.0647642414550395,-0.20204558664575734,1.5413352097640192,1.7158399474548245,0.027540848954952103,0.550816979099042,0.17656037146929135,0.8234396285307086,0.0,0.4000000000000001,0.4,0,0.0,3,3.1197089953724078,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
core_003,always_40pct,fixed_or_rule_policy,recovered_calibration,recovered_calibration,False,False,2,core_003__recovered_calibration__episode_02,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,-0.06568123481319885,-0.06568123481319886,-0.20490633907390382,1.538694515214961,1.7158399474548245,0.0277609068340403,0.555218136680806,0.17797113048184424,0.8220288695181557,0.0,0.4000000000000001,0.4,0,0.0,3,3.1197089953724078,-0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
core_003,always_40pct,fixed_or_rule_policy,recovered_calibration,recovered_calibration,False,False,3,core_003__recovered_calibration__episode_03,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,-0.06429925708410375,-0.06429925708410375,-0.2005949707210415,1.5426742398483724,1.7158399474548245,0.027429263114589354,0.5485852622917871,0.175845010898621,0.824154989101379,0.0,0.4000000000000001,0.4,0,0.0,3,3.1197089953724078,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
core_003,always_40pct,fixed_or_rule_policy,recovered_calibration,recovered_calibration,False,False,4,core_003__recovered_calibration__episode_04,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,-0.036160968538528765,-0.0361609685385288,-0.11281169883102693,1.623704952362232,1.7158399474548245,0.02067670373843438,0.41353407476868753,0.13255533621312102,0.867444663786879,0.0,0.4000000000000001,0.4,0,0.0,3,3.1197089953724078,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
core_003,always_40pct,fixed_or_rule_policy,recovered_calibration,recovered_calibration,False,False,5,core_003__recovered_calibration__episode_05,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,-0.014630222974742368,-0.014630222974742356,-0.045642038218607794,1.685707716004465,1.7158399474548245,0.015509806768248303,0.31019613536496604,0.09943111226883426,0.9005688877311658,0.0,0.4000000000000001,0.4,0,0.0,3,3.1197089953724078,-0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
core_003,always_40pct,fixed_or_rule_policy,recovered_calibration,recovered_calibration,False,False,6,core_003__recovered_calibration__episode_06,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,-0.026911268581809866,-0.02691126858180988,-0.08395532667155514,1.6503416035863596,1.7158399474548245,0.018456982803090417,0.3691396560618083,0.11832502858739975,0.8816749714126003,0.0,0.4000000000000001,0.4,0,0.0,3,3.1197089953724078,-0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
core_003,always_40pct,fixed_or_rule_policy,recovered_calibration,recovered_calibration,False,False,7,core_003__recovered_calibration__episode_07,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,-0.048714666683456975,-0.048714666683456975,-0.15197558385894927,1.5875536738749192,1.7158399474548245,0.023689310279043786,0.4737862055808757,0.15186871797454898,0.8481312820254511,0.0,0.4000000000000001,0.4,0,0.0,3,3.1197089953724078,-0.0,2.220446049250313e-16,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,1.0
core_003,expiry_threshold_rule,fixed_or_rule_policy,recovered_calibration,recovered_calibration,False,False,0,core_003__recovered_calibration__episode_00,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,0.04999999999999988,0.04999999999999989,0.15598544976862005,1.8718253972234447,1.7158399474548245,0.0,0.0,0.0,1.0,0.5,0.4,0.4,0,0.0,2,3.1197089953724078,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
core_003,expiry_threshold_rule,fixed_or_rule_policy,recovered_calibration,recovered_calibration,False,False,1,core_003__recovered_calibration__episode_01,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,-0.06476424145503953,-0.0647642414550395,-0.20204558664575734,1.5413352097640192,1.7158399474548245,0.027540848954952103,0.550816979099042,0.17656037146929135,0.8234396285307086,0.0,0.4000000000000001,0.4,0,0.0,3,3.1197089953724078,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
core_003,expiry_threshold_rule,fixed_or_rule_policy,recovered_calibration,recovered_calibration,False,False,2,core_003__recovered_calibration__episode_02,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,-0.06568123481319885,-0.06568123481319886,-0.20490633907390382,1.538694515214961,1.7158399474548245,0.0277609068340403,0.555218136680806,0.17797113048184424,0.8220288695181557,0.0,0.4000000000000001,0.4,0,0.0,3,3.1197089953724078,-0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
core_003,expiry_threshold_rule,fixed_or_rule_policy,recovered_calibration,recovered_calibration,False,False,3,core_003__recovered_calibration__episode_03,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,-0.06429925708410375,-0.06429925708410375,-0.2005949707210415,1.5426742398483724,1.7158399474548245,0.027429263114589354,0.5485852622917871,0.175845010898621,0.824154989101379,0.0,0.4000000000000001,0.4,0,0.0,3,3.1197089953724078,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
core_003,expiry_threshold_rule,fixed_or_rule_policy,recovered_calibration,recovered_calibration,False,False,4,core_003__recovered_calibration__episode_04,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,-0.036160968538528765,-0.0361609685385288,-0.11281169883102693,1.623704952362232,1.7158399474548245,0.02067670373843438,0.41353407476868753,0.13255533621312102,0.867444663786879,0.0,0.4000000000000001,0.4,0,0.0,3,3.1197089953724078,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
core_003,expiry_threshold_rule,fixed_or_rule_policy,recovered_calibration,recovered_calibration,False,False,5,core_003__recovered_calibration__episode_05,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,-0.014630222974742368,-0.014630222974742356,-0.045642038218607794,1.685707716004465,1.7158399474548245,0.015509806768248303,0.31019613536496604,0.09943111226883426,0.9005688877311658,0.0,0.4000000000000001,0.4,0,0.0,3,3.1197089953724078,-0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
core_003,expiry_threshold_rule,fixed_or_rule_policy,recovered_calibration,recovered_calibration,False,False,6,core_003__recovered_calibration__episode_06,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,-0.026911268581809866,-0.02691126858180988,-0.08395532667155514,1.6503416035863596,1.7158399474548245,0.018456982803090417,0.3691396560618083,0.11832502858739975,0.8816749714126003,0.0,0.4000000000000001,0.4,0,0.0,3,3.1197089953724078,-0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
core_003,expiry_threshold_rule,fixed_or_rule_policy,recovered_calibration,recovered_calibration,False,False,7,core_003__recovered_calibration__episode_07,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,-0.048714666683456975,-0.048714666683456975,-0.15197558385894927,1.5875536738749192,1.7158399474548245,0.023689310279043786,0.4737862055808757,0.15186871797454898,0.8481312820254511,0.0,0.4000000000000001,0.4,0,0.0,3,3.1197089953724078,-0.0,2.220446049250313e-16,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,1.0
core_003,inventory_coverage_rule,fixed_or_rule_policy,recovered_calibration,recovered_calibration,False,False,0,core_003__recovered_calibration__episode_00,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,0.23724465334855413,0.23724465334855416,0.740134279155493,2.4559742266103175,1.7158399474548245,0.0,0.0,0.0,1.0,0.3333333333333333,0.13333333333333333,0.3,0,0.0,3,3.1197089953724078,1.0986122886681096,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0
core_003,inventory_coverage_rule,fixed_or_rule_policy,recovered_calibration,recovered_calibration,False,False,1,core_003__recovered_calibration__episode_01,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,-0.1279725815853317,-0.12797258158533167,-0.3992372139327886,1.3744156377379457,1.7158399474548245,0.05781290421590997,1.1562580843181993,0.3706301087804421,0.6293698912195579,0.0,0.3,0.3,0,0.0,3,3.1197089953724078,-0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,1.0,0.0
core_003,inventory_coverage_rule,fixed_or_rule_policy,recovered_calibration,recovered_calibration,False,False,2,core_003__recovered_calibration__episode_02,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,-0.12271370855539115,-0.12271370855539117,-0.3828310604357618,1.389728047668504,1.7158399474548245,0.05671916064944152,1.1343832129888303,0.3636182780738548,0.6363817219261453,0.0,0.3,0.3,0,0.0,3,3.1197089953724078,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
core_003,inventory_coverage_rule,fixed_or_rule_policy,recovered_calibration,recovered_calibration,False,False,3,core_003__recovered_calibration__episode_03,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,-0.11560358460803355,-0.11560358460803348,-0.36064954279897726,1.4104307974628365,1.7158399474548245,0.055240392806989204,1.104807856139784,0.3541381128107111,0.6458618871892888,0.0,0.3,0.3,0,0.0,3,3.1197089953724078,-0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,1.0,0.0
core_003,inventory_coverage_rule,fixed_or_rule_policy,recovered_calibration,recovered_calibration,False,False,4,core_003__recovered_calibration__episode_04,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,-0.07180330608089278,-0.07180330608089276,-0.22400541987803946,1.537965312189045,1.7158399474548245,0.046130784612260015,0.9226156922452002,0.29573774144119014,0.7042622585588099,0.0,0.3,0.3,0,0.0,3,3.1197089953724078,-0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,1.0,0.0
core_003,inventory_coverage_rule,fixed_or_rule_policy,recovered_calibration,recovered_calibration,False,False,5,core_003__recovered_calibration__episode_05,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,-0.0164778170685817,-0.016477817068581698,-0.051405994132955324,1.6990581095511237,1.7158399474548245,0.03462415622925441,0.6924831245850882,0.2219704227581088,0.7780295772418913,0.0,0.3,0.3,0,0.0,3,3.1197089953724078,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
core_003,inventory_coverage_rule,fixed_or_rule_policy,recovered_calibration,recovered_calibration,False,False,6,core_003__recovered_calibration__episode_06,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,-0.026946231216999572,-0.02694623121699955,-0.08406439991905829,1.6685769308174276,1.7158399474548245,0.03680138328166127,0.7360276656332254,0.23592830828933256,0.7640716917106675,0.0,0.3,0.3,0,0.0,3,3.1197089953724078,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
core_003,inventory_coverage_rule,fixed_or_rule_policy,recovered_calibration,recovered_calibration,False,False,7,core_003__recovered_calibration__episode_07,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,-0.04538639833560312,-0.04538639833560313,-0.14159235515513635,1.614884172597088,1.7158399474548245,0.04063658029739982,0.8127316059479963,0.26051519778080406,0.739484802219196,0.0,0.3,0.3,0,0.0,3,3.1197089953724078,-0.0,2.220446049250313e-16,5.551115123125783e-17,0.0,0.0,0.0,0.0,1.0,0.0
core_003,selected_observed_financial_ppo,ppo_cross_scenario_financial_policy,recovered_calibration,observed_calibration,True,True,0,core_003__recovered_calibration__episode_00,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,0.3492030715452422,0.3492030715452422,1.0894119635113666,2.8052519109661915,1.7158399474548245,0.0,0.0,0.0,1.0,0.3333333333333333,0.13333333333333333,0.2,0,0.0,3,3.1197089953724078,0.6365141682948128,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
core_003,selected_observed_financial_ppo,ppo_cross_scenario_financial_policy,recovered_calibration,observed_calibration,True,True,1,core_003__recovered_calibration__episode_01,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,-0.1774451862238577,-0.17744518622385763,-0.5535773436481007,1.2407040504238531,1.7158399474548245,0.07844144661712957,1.5688289323425912,0.5028766896751266,0.4971233103248734,0.0,0.20000000000000004,0.2,0,0.0,3,3.1197089953724078,-0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,1.0,0.0,0.0
core_003,selected_observed_financial_ppo,ppo_cross_scenario_financial_policy,recovered_calibration,observed_calibration,True,True,2,core_003__recovered_calibration__episode_02,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,-0.16186562682488648,-0.16186562682488648,-0.5049736520471917,1.2864487013423558,1.7158399474548245,0.07558240593472315,1.511648118694463,0.48454779626457234,0.5154522037354277,0.0,0.20000000000000004,0.2,0,0.0,3,3.1197089953724078,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
core_003,selected_observed_financial_ppo,ppo_cross_scenario_financial_policy,recovered_calibration,observed_calibration,True,True,3,core_003__recovered_calibration__episode_03,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,-0.15197144975728627,-0.1519714497572863,-0.474106698847592,1.3154999514125674,1.7158399474548245,0.07376670280533493,1.4753340561066985,0.4729075879497485,0.5270924120502515,0.0,0.20000000000000004,0.2,0,0.0,3,3.1197089953724078,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
core_003,selected_observed_financial_ppo,ppo_cross_scenario_financial_policy,recovered_calibration,observed_calibration,True,True,4,core_003__recovered_calibration__episode_04,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,-0.08934624326853899,-0.08934624326853895,-0.2787342788275924,1.4993798761372727,1.7158399474548245,0.06227420751004084,1.2454841502008167,0.3992308744335752,0.6007691255664248,0.0,0.20000000000000004,0.2,0,0.0,3,3.1197089953724078,-0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,1.0,0.0,0.0
core_003,selected_observed_financial_ppo,ppo_cross_scenario_financial_policy,recovered_calibration,observed_calibration,True,True,5,core_003__recovered_calibration__episode_05,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,-0.018072841828342345,-0.01807284182834232,-0.05638200722382225,1.7086526023525859,1.7158399474548245,0.049194662121583764,0.9838932424316753,0.3153798139156968,0.6846201860843032,0.0,0.20000000000000004,0.2,0,0.0,3,3.1197089953724078,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
core_003,selected_observed_financial_ppo,ppo_cross_scenario_financial_policy,recovered_calibration,observed_calibration,True,True,6,core_003__recovered_calibration__episode_06,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,8.544398469376158e-05,8.544398469374824e-05,0.0002665603676495487,1.7619689012622066,1.7158399474548245,0.04586239343973249,0.9172478687946497,0.29401712472388963,0.7059828752761104,0.0,0.20000000000000004,0.2,0,0.0,3,3.1197089953724078,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
core_003,selected_observed_financial_ppo,ppo_cross_scenario_financial_policy,recovered_calibration,observed_calibration,True,True,7,core_003__recovered_calibration__episode_07,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,-0.029257677765407525,-0.02925767776540751,-0.0912754405084491,1.6758117239670551,1.7158399474548245,0.05124721702067946,1.0249443404135892,0.3285384444298911,0.6714615555701088,0.0,0.20000000000000004,0.2,0,0.0,3,3.1197089953724078,-0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,0.0,0.0
core_003,selected_recovered_financial_ppo,ppo_cross_scenario_financial_policy,recovered_calibration,recovered_calibration,True,False,0,core_003__recovered_calibration__episode_00,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,0.39698464373623027,0.39698464373623027,1.2384765640886282,2.954316511543453,1.7158399474548245,0.0,0.0,0.0,1.0,0.3333333333333333,0.13333333333333333,0.3,0,0.0,3,3.1197089953724078,0.6365141682948128,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0
core_003,selected_recovered_financial_ppo,ppo_cross_scenario_financial_policy,recovered_calibration,recovered_calibration,True,False,1,core_003__recovered_calibration__episode_01,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,-0.13768573726164793,-0.13768573726164787,-0.4295394330696448,1.3538580022843254,1.7158399474548245,0.06755748789914588,1.3511497579829175,0.4331012155259139,0.5668987844740861,0.0,0.21666666666666667,0.3,0,0.0,3,3.1197089953724078,0.6365141682948128,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0
