state_id,scenario_id,calibration_mode,source_policy,episode_index,day,prefix_actions,inventory_coverage_state,fraction_expiring_today,fraction_expiring_within_two_days,predicted_baseline_demand,episode_day,episode_period,remaining_inventory_life,shelf_life_class,scenario_inventory_coverage,age_profile,margin_scenario,disposal_scenario,demand_target,response_model,ppo_policy_id,ppo_training_calibration_mode,ppo_action,ppo_markdown,oracle_action,oracle_markdown,action_agrees_with_oracle,missed_positive_markdown_opportunity,unnecessary_markdown_action,normalized_profit_regret_vs_oracle
state_0034,core_003,observed_calibration,expiry_threshold_rule,1,0,,6.184210300445557,0.3333333432674408,0.6666666865348816,0.4501940608024597,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_observed_financial_ppo,observed_calibration,2,0.1,5,0.4,False,False,False,0.2132210369758013
state_0034,core_003,observed_calibration,expiry_threshold_rule,1,0,,6.184210300445557,0.3333333432674408,0.6666666865348816,0.4501940608024597,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,5,0.4,False,False,False,0.18428516393204109
state_0035,core_003,recovered_calibration,always_0pct,0,0,,2.440021514892578,0.3333333432674408,0.6666666865348816,1.6303950548171997,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_observed_financial_ppo,observed_calibration,2,0.1,0,0.0,False,False,True,0.10000000000000003
state_0035,core_003,recovered_calibration,always_0pct,0,0,,2.440021514892578,0.3333333432674408,0.6666666865348816,1.6303950548171997,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,0,0.0,False,False,True,0.0500000000000001
state_0036,core_003,recovered_calibration,always_0pct,0,1,0,1.1207789182662964,0.3017570376396179,1.0,1.295389175415039,1,early,2,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_observed_financial_ppo,observed_calibration,2,0.1,0,0.0,False,False,True,0.04773887413758676
state_0036,core_003,recovered_calibration,always_0pct,0,1,0,1.1207789182662964,0.3017570376396179,1.0,1.295389175415039,1,early,2,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,0,0.0,False,False,True,0.02386943706879341
state_0037,core_003,recovered_calibration,always_0pct,0,2,0|0,0.145673930644989,1.0,1.0,1.4518882036209106,2,late,1,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_observed_financial_ppo,observed_calibration,3,0.2,0,0.0,False,False,True,0.012432233930914194
state_0037,core_003,recovered_calibration,always_0pct,0,2,0|0,0.145673930644989,1.0,1.0,1.4518882036209106,2,late,1,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_recovered_financial_ppo,recovered_calibration,4,0.3,0,0.0,False,False,True,0.018648350896371346
state_0038,core_003,recovered_calibration,always_0pct,1,0,,7.799272537231445,0.3333333432674408,0.6666666865348816,0.4419904053211212,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_observed_financial_ppo,observed_calibration,3,0.2,5,0.4,False,False,False,0.11268094476881813
state_0038,core_003,recovered_calibration,always_0pct,1,0,,7.799272537231445,0.3333333432674408,0.6666666865348816,0.4419904053211212,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,5,0.4,False,False,False,0.09075247464556277
state_0039,core_003,recovered_calibration,always_0pct,1,1,0,5.122692108154297,0.5,1.0,0.44858264923095703,1,early,2,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_observed_financial_ppo,observed_calibration,3,0.2,5,0.4,False,False,False,0.0772538389686296
state_0039,core_003,recovered_calibration,always_0pct,1,1,0,5.122692108154297,0.5,1.0,0.44858264923095703,1,early,2,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_recovered_financial_ppo,recovered_calibration,4,0.3,5,0.4,False,False,False,0.04012924093624089
state_0040,core_003,recovered_calibration,always_0pct,2,0,,7.279321193695068,0.3333333432674408,0.6666666865348816,0.47008660435676575,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_observed_financial_ppo,observed_calibration,3,0.2,5,0.4,False,False,False,0.09618439201168762
state_0040,core_003,recovered_calibration,always_0pct,2,0,,7.279321193695068,0.3333333432674408,0.6666666865348816,0.47008660435676575,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_recovered_financial_ppo,recovered_calibration,2,0.1,5,0.4,False,False,False,0.10289229435758383
state_0041,core_003,recovered_calibration,always_0pct,3,0,,6.837368965148926,0.3333333432674408,0.6666666865348816,0.47694236040115356,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_observed_financial_ppo,observed_calibration,3,0.2,5,0.4,False,False,False,0.0882024381304978
state_0041,core_003,recovered_calibration,always_0pct,3,0,,6.837368965148926,0.3333333432674408,0.6666666865348816,0.47694236040115356,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_recovered_financial_ppo,recovered_calibration,2,0.1,5,0.4,False,False,False,0.08683904741558243
state_0042,core_003,recovered_calibration,always_0pct,6,1,0,3.617839813232422,0.5,1.0,0.7720814347267151,1,early,2,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_observed_financial_ppo,observed_calibration,3,0.2,1,0.05,False,False,False,0.06861257149213387
state_0042,core_003,recovered_calibration,always_0pct,6,1,0,3.617839813232422,0.5,1.0,0.7720814347267151,1,early,2,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_recovered_financial_ppo,recovered_calibration,3,0.2,1,0.05,False,False,False,0.06861257149213387
state_0043,core_003,recovered_calibration,always_0pct,7,0,,5.451850414276123,0.3333333432674408,0.6666666865348816,0.7860967516899109,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_observed_financial_ppo,observed_calibration,3,0.2,1,0.05,False,False,False,0.09174974918595513
state_0043,core_003,recovered_calibration,always_0pct,7,0,,5.451850414276123,0.3333333432674408,0.6666666865348816,0.7860967516899109,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,1,0.05,True,False,False,0.0005506161422250688
state_0044,core_003,recovered_calibration,always_20pct,1,0,,7.799272537231445,0.3333333432674408,0.6666666865348816,0.4419904053211212,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_observed_financial_ppo,observed_calibration,3,0.2,5,0.4,False,False,False,0.11268094476881813
state_0044,core_003,recovered_calibration,always_20pct,1,0,,7.799272537231445,0.3333333432674408,0.6666666865348816,0.4419904053211212,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,5,0.4,False,False,False,0.09075247464556277
state_0045,core_003,recovered_calibration,always_40pct,1,0,,7.799272537231445,0.3333333432674408,0.6666666865348816,0.4419904053211212,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_observed_financial_ppo,observed_calibration,3,0.2,5,0.4,False,False,False,0.11268094476881813
state_0045,core_003,recovered_calibration,always_40pct,1,0,,7.799272537231445,0.3333333432674408,0.6666666865348816,0.4419904053211212,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,5,0.4,False,False,False,0.09075247464556277
state_0046,core_003,recovered_calibration,always_40pct,5,2,5|5,1.5877481698989868,1.0,1.0,0.8438664674758911,2,late,1,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_observed_financial_ppo,observed_calibration,3,0.2,1,0.05,False,False,False,0.049901385170321555
state_0046,core_003,recovered_calibration,always_40pct,5,2,5|5,1.5877481698989868,1.0,1.0,0.8438664674758911,2,late,1,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_recovered_financial_ppo,recovered_calibration,4,0.3,1,0.05,False,False,False,0.061765053567239554
state_0047,core_003,recovered_calibration,expiry_threshold_rule,1,0,,7.799272537231445,0.3333333432674408,0.6666666865348816,0.4419904053211212,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_observed_financial_ppo,observed_calibration,3,0.2,5,0.4,False,False,False,0.11268094476881813
state_0047,core_003,recovered_calibration,expiry_threshold_rule,1,0,,7.799272537231445,0.3333333432674408,0.6666666865348816,0.4419904053211212,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,observed_sales_demand,observed_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,5,0.4,False,False,False,0.09075247464556277
state_0048,core_005,observed_calibration,always_0pct,0,0,,1.10713791847229,0.3333333432674408,0.6666666865348816,1.5271564722061157,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,2,0.1,0,0.0,False,False,True,0.10000000000000003
state_0048,core_005,observed_calibration,always_0pct,0,0,,1.10713791847229,0.3333333432674408,0.6666666865348816,1.5271564722061157,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,0,0.0,False,False,True,0.04999999999999999
state_0049,core_005,observed_calibration,always_0pct,1,0,,3.0921051502227783,0.3333333432674408,0.6666666865348816,0.46009570360183716,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,2,0.1,0,0.0,False,False,True,0.09999999999999998
state_0049,core_005,observed_calibration,always_0pct,1,0,,3.0921051502227783,0.3333333432674408,0.6666666865348816,0.46009570360183716,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,0,0.0,False,False,True,0.050000000000000044
state_0050,core_005,observed_calibration,always_0pct,1,1,0,1.9010639190673828,0.46922096610069275,1.0,0.47374415397644043,1,early,2,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,2,0.1,0,0.0,False,False,True,0.0628007725220378
state_0050,core_005,observed_calibration,always_0pct,1,1,0,1.9010639190673828,0.46922096610069275,1.0,0.47374415397644043,1,early,2,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,0,0.0,False,False,True,0.03140038626101899
state_0051,core_005,observed_calibration,always_0pct,1,2,0|0,0.7229486703872681,1.0,1.0,0.42175689339637756,2,late,1,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,3,0.2,0,0.0,False,False,True,0.04899610687334094
state_0051,core_005,observed_calibration,always_0pct,1,2,0|0,0.7229486703872681,1.0,1.0,0.42175689339637756,2,late,1,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,2,0.1,0,0.0,False,False,True,0.024498053436670497
state_0052,core_005,observed_calibration,always_0pct,3,0,,2.985481023788452,0.3333333432674408,0.6666666865348816,0.483235627412796,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,2,0.1,0,0.0,False,False,True,0.10000000000000003
state_0052,core_005,observed_calibration,always_0pct,3,0,,2.985481023788452,0.3333333432674408,0.6666666865348816,0.483235627412796,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,0,0.0,False,False,True,0.04999999999999999
state_0053,core_005,observed_calibration,always_0pct,5,1,0,1.5958540439605713,0.43591976165771484,1.0,0.7317526340484619,1,early,2,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,2,0.1,0,0.0,False,False,True,0.05909324811407096
state_0053,core_005,observed_calibration,always_0pct,5,1,0,1.5958540439605713,0.43591976165771484,1.0,0.7317526340484619,1,early,2,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,0,0.0,False,False,True,0.02954662405703551
state_0054,core_005,observed_calibration,always_20pct,1,0,,3.0921051502227783,0.3333333432674408,0.6666666865348816,0.46009570360183716,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,2,0.1,0,0.0,False,False,True,0.09999999999999998
state_0054,core_005,observed_calibration,always_20pct,1,0,,3.0921051502227783,0.3333333432674408,0.6666666865348816,0.46009570360183716,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,0,0.0,False,False,True,0.050000000000000044
state_0055,core_005,observed_calibration,always_40pct,1,0,,3.0921051502227783,0.3333333432674408,0.6666666865348816,0.46009570360183716,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,2,0.1,0,0.0,False,False,True,0.09999999999999998
state_0055,core_005,observed_calibration,always_40pct,1,0,,3.0921051502227783,0.3333333432674408,0.6666666865348816,0.46009570360183716,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,0,0.0,False,False,True,0.050000000000000044
state_0056,core_005,observed_calibration,always_40pct,1,1,5,0.3266977369785309,0.0,1.0,0.4882565140724182,1,early,2,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,2,0.1,0,0.0,False,False,True,0.01311136881517061
state_0056,core_005,observed_calibration,always_40pct,1,1,5,0.3266977369785309,0.0,1.0,0.4882565140724182,1,early,2,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,0,0.0,False,False,True,0.006555684407585319
state_0057,core_005,observed_calibration,expiry_threshold_rule,1,0,,3.0921051502227783,0.3333333432674408,0.6666666865348816,0.46009570360183716,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,2,0.1,0,0.0,False,False,True,0.09999999999999998
state_0057,core_005,observed_calibration,expiry_threshold_rule,1,0,,3.0921051502227783,0.3333333432674408,0.6666666865348816,0.46009570360183716,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,0,0.0,False,False,True,0.050000000000000044
state_0058,core_005,recovered_calibration,always_0pct,0,0,,1.220010757446289,0.3333333432674408,0.6666666865348816,1.6501003503799438,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,2,0.1,0,0.0,False,False,True,0.10000000000000003
state_0058,core_005,recovered_calibration,always_0pct,0,0,,1.220010757446289,0.3333333432674408,0.6666666865348816,1.6501003503799438,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,0,0.0,False,False,True,0.050000000000000044
state_0059,core_005,recovered_calibration,always_0pct,1,0,,3.8996362686157227,0.3333333432674408,0.6666666865348816,0.43535053730010986,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,2,0.1,4,0.3,False,False,False,0.11815693676953223
state_0059,core_005,recovered_calibration,always_0pct,1,0,,3.8996362686157227,0.3333333432674408,0.6666666865348816,0.43535053730010986,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,4,0.3,False,False,False,0.0502126543447014
state_0060,core_005,recovered_calibration,always_0pct,1,1,0,2.5673441886901855,0.5,1.0,0.44221848249435425,1,early,2,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,3,0.2,0,0.0,False,False,True,0.0441689802893821
state_0060,core_005,recovered_calibration,always_0pct,1,1,0,2.5673441886901855,0.5,1.0,0.44221848249435425,1,early,2,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,2,0.1,0,0.0,False,False,True,0.049759487495476984
state_0061,core_005,recovered_calibration,always_0pct,1,2,0|0,1.264838695526123,1.0,1.0,0.43991056084632874,2,late,1,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,3,0.2,0,0.0,False,False,True,0.01969913026544967
state_0061,core_005,recovered_calibration,always_0pct,1,2,0|0,1.264838695526123,1.0,1.0,0.43991056084632874,2,late,1,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,4,0.3,0,0.0,False,False,True,0.04612126057512875
state_0062,core_005,recovered_calibration,always_0pct,2,0,,3.639660596847534,0.3333333432674408,0.6666666865348816,0.4633173644542694,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,2,0.1,1,0.05,False,False,False,0.07565818812633615
state_0062,core_005,recovered_calibration,always_0pct,2,0,,3.639660596847534,0.3333333432674408,0.6666666865348816,0.4633173644542694,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,1,0.05,True,False,False,0.0
state_0063,core_005,recovered_calibration,always_20pct,1,0,,3.8996362686157227,0.3333333432674408,0.6666666865348816,0.43535053730010986,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,2,0.1,4,0.3,False,False,False,0.11815693676953223
state_0063,core_005,recovered_calibration,always_20pct,1,0,,3.8996362686157227,0.3333333432674408,0.6666666865348816,0.43535053730010986,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,4,0.3,False,False,False,0.0502126543447014
state_0064,core_005,recovered_calibration,always_40pct,1,0,,3.8996362686157227,0.3333333432674408,0.6666666865348816,0.43535053730010986,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,2,0.1,4,0.3,False,False,False,0.11815693676953223
state_0064,core_005,recovered_calibration,always_40pct,1,0,,3.8996362686157227,0.3333333432674408,0.6666666865348816,0.43535053730010986,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,4,0.3,False,False,False,0.0502126543447014
state_0065,core_005,recovered_calibration,always_40pct,1,1,5,1.542265772819519,0.27272701263427734,1.0,0.47203096747398376,1,early,2,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,3,0.2,0,0.0,False,False,True,0.09166663370555225
state_0065,core_005,recovered_calibration,always_40pct,1,1,5,1.542265772819519,0.27272701263427734,1.0,0.47203096747398376,1,early,2,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,2,0.1,0,0.0,False,False,True,0.04583331685277614
state_0066,core_005,recovered_calibration,always_40pct,3,1,5,1.3835999965667725,0.27636829018592834,1.0,0.4607735574245453,1,early,2,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,3,0.2,0,0.0,False,False,True,0.09212789700425145
state_0066,core_005,recovered_calibration,always_40pct,3,1,5,1.3835999965667725,0.27636829018592834,1.0,0.4607735574245453,1,early,2,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,2,0.1,0,0.0,False,False,True,0.04606394850212575
state_0067,core_005,recovered_calibration,expiry_threshold_rule,1,0,,3.8996362686157227,0.3333333432674408,0.6666666865348816,0.43535053730010986,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,2,0.1,4,0.3,False,False,False,0.11815693676953223
state_0067,core_005,recovered_calibration,expiry_threshold_rule,1,0,,3.8996362686157227,0.3333333432674408,0.6666666865348816,0.43535053730010986,0,early,3,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,4,0.3,False,False,False,0.0502126543447014
state_0068,core_005,recovered_calibration,inventory_coverage_rule,2,2,4|4,0.45768457651138306,1.0,1.0,0.5674527883529663,2,late,1,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,3,0.2,0,0.0,False,False,True,0.029585521169223028
state_0068,core_005,recovered_calibration,inventory_coverage_rule,2,2,4|4,0.45768457651138306,1.0,1.0,0.5674527883529663,2,late,1,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,4,0.3,0,0.0,False,False,True,0.04437828175383457
state_0069,core_005,recovered_calibration,inventory_coverage_rule,3,1,4,1.817722201347351,0.42066940665245056,1.0,0.4505721628665924,1,early,2,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,3,0.2,0,0.0,False,False,True,0.11507534161132263
state_0069,core_005,recovered_calibration,inventory_coverage_rule,3,1,4,1.817722201347351,0.42066940665245056,1.0,0.4505721628665924,1,early,2,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,4,0.3,0,0.0,False,False,True,0.17261301241698399
state_0070,core_005,recovered_calibration,inventory_coverage_rule,6,1,4,1.2720931768417358,0.3028123080730438,1.0,0.7531664371490479,1,early,2,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,3,0.2,0,0.0,False,False,True,0.09562226564919268
state_0070,core_005,recovered_calibration,inventory_coverage_rule,6,1,4,1.2720931768417358,0.3028123080730438,1.0,0.7531664371490479,1,early,2,short_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,2,0.1,0,0.0,False,False,True,0.04781113282459637
state_0071,core_006,observed_calibration,always_0pct,0,0,,2.21427583694458,0.3333333432674408,0.6666666865348816,1.514770746231079,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,2,0.1,0,0.0,False,False,True,0.09999999999999992
state_0071,core_006,observed_calibration,always_0pct,0,0,,2.21427583694458,0.3333333432674408,0.6666666865348816,1.514770746231079,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,0,0.0,False,False,True,0.050000000000000044
state_0072,core_006,observed_calibration,always_0pct,0,1,0,0.81682288646698,0.14010867476463318,1.0,1.1891764402389526,1,early,2,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,2,0.1,0,0.0,False,False,True,0.03876458873270977
state_0072,core_006,observed_calibration,always_0pct,0,1,0,0.81682288646698,0.14010867476463318,1.0,1.1891764402389526,1,early,2,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,0,0.0,False,False,True,0.019382294366354913
state_0073,core_006,observed_calibration,always_0pct,1,0,,6.184210300445557,0.3333333432674408,0.6666666865348816,0.4501940608024597,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,2,0.1,5,0.4,False,False,False,0.2132210369758013
state_0073,core_006,observed_calibration,always_0pct,1,0,,6.184210300445557,0.3333333432674408,0.6666666865348816,0.4501940608024597,0,early,3,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,1,0.05,5,0.4,False,False,False,0.18428516393204109
state_0074,core_006,observed_calibration,always_0pct,1,2,0|0,1.969266653060913,1.0,1.0,0.47620972990989685,2,late,1,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_observed_financial_ppo,observed_calibration,3,0.2,5,0.4,False,False,False,0.0421808734670876
state_0074,core_006,observed_calibration,always_0pct,1,2,0|0,1.969266653060913,1.0,1.0,0.47620972990989685,2,late,1,short_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,recovered_demand,recovered_target_response,selected_recovered_financial_ppo,recovered_calibration,4,0.3,5,0.4,False,False,False,0.007326543965817501
