scenario_id,policy,shelf_life_class,inventory_coverage,age_profile,margin_scenario,disposal_scenario,normalized_accounting_profit,raw_accounting_profit,physical_waste_units,waste_rate,sell_through_rate,terminal_inventory,average_markdown,first_markdown_day,episode_length,stockout_rate,episode_conservation_error,raw_financial_sum_error
core_007,always_40pct,medium_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,0.049999999999999926,0.03899636244215504,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
core_007,always_5pct,medium_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,0.3999999999999999,0.31197089953724066,0.0,0.0,1.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0
core_007,expiry_threshold_rule,medium_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,0.2922578062173641,0.2279398267560292,0.0,0.0,1.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0
core_007,inventory_coverage_rule,medium_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,0.24074962036402328,0.1877671890705339,0.0,0.0,1.0,0.0,0.0,-0.125,1.75,0.0,0.0,0.0
core_008,always_0pct,medium_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,0.44999999999999996,0.7019345239587916,0.0,0.0,1.0,6.938893903907228e-18,0.0,-1.0,3.125,0.0,6.938893903907228e-18,0.0
core_008,always_10pct,medium_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,0.3499999999999999,0.5459490741901712,0.0,0.0,1.0,6.938893903907228e-18,0.0,0.0,3.125,0.0,6.938893903907228e-18,0.0
core_008,always_20pct,medium_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,0.24999999999999997,0.3899636244215509,0.0,0.0,1.0,0.0,0.0,0.0,2.875,0.0,0.0,0.0
core_008,always_40pct,medium_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,0.04999999999999991,0.07799272488431006,0.0,0.0,1.0,0.0,0.0,0.0,1.875,0.0,0.0,0.0
core_008,always_5pct,medium_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,0.39999999999999986,0.6239417990744813,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.7755575615628914e-17
core_008,expiry_threshold_rule,medium_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,0.34152945807943147,0.532736261277533,0.0,0.0,1.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0
core_008,inventory_coverage_rule,medium_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,0.19865820350921898,0.3098778922461164,0.0,0.0,1.0,0.0,0.0,0.0,2.625,0.0,0.0,0.0
core_009,always_0pct,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,0.4498450807071607,1.403385744806156,0.0004602886775498041,0.00014754218365641448,0.9998524578163436,0.0,0.0,-1.0,5.375,0.0,1.8735013540549517e-16,2.7755575615628914e-17
core_009,always_10pct,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,0.3499999999999999,1.0918981483803425,0.0,0.0,1.0,0.0,0.0,0.0,5.25,0.0,1.1102230246251565e-16,0.0
core_009,always_20pct,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,0.24999999999999997,0.7799272488431018,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,5.551115123125783e-17,2.7755575615628914e-17
core_009,always_40pct,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,0.049999999999999906,0.15598544976862008,0.0,0.0,1.0,0.0,0.0,0.0,3.75,0.0,0.0,6.938893903907228e-18
core_009,always_5pct,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,0.39999999999999986,1.2478835981489627,0.0,0.0,1.0,0.0,0.0,0.0,5.125,0.0,0.0,2.7755575615628914e-17
core_009,expiry_threshold_rule,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,0.28260284045770834,0.8816386234937061,0.0,0.0,1.0,0.0,0.0,0.0,4.875,0.0,0.0,1.3877787807814457e-17
core_009,inventory_coverage_rule,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,0.18849890798475477,0.5880617388579152,0.0,0.0,1.0,0.0,0.0,0.0,4.75,0.0,0.0,2.0816681711721685e-17
core_010,always_0pct,medium_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,0.44999999999999996,0.3509672619793958,0.0,0.0,1.0,0.0,0.0,-1.0,1.875,0.0,0.0,0.0
core_010,always_10pct,medium_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,0.35,0.2729745370950857,0.0,0.0,1.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0
core_010,always_20pct,medium_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,0.24999999999999994,0.19498181221077546,0.0,0.0,1.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0
core_010,always_40pct,medium_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,0.049999999999999926,0.03899636244215504,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
core_010,always_5pct,medium_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,0.3999999999999999,0.31197089953724066,0.0,0.0,1.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0
core_010,expiry_threshold_rule,medium_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,0.2922578062173641,0.2279398267560292,0.0,0.0,1.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0
core_010,inventory_coverage_rule,medium_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,0.24074962036402328,0.1877671890705339,0.0,0.0,1.0,0.0,0.0,-0.125,1.75,0.0,0.0,0.0
core_011,always_0pct,medium_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,0.44999999999999996,0.7019345239587916,0.0,0.0,1.0,6.938893903907228e-18,0.0,-1.0,3.125,0.0,6.938893903907228e-18,0.0
core_011,always_10pct,medium_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,0.3499999999999999,0.5459490741901712,0.0,0.0,1.0,6.938893903907228e-18,0.0,0.0,3.125,0.0,6.938893903907228e-18,0.0
core_011,always_20pct,medium_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,0.24999999999999997,0.3899636244215509,0.0,0.0,1.0,0.0,0.0,0.0,2.875,0.0,0.0,0.0
core_011,always_40pct,medium_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,0.04999999999999991,0.07799272488431006,0.0,0.0,1.0,0.0,0.0,0.0,1.875,0.0,0.0,0.0
core_011,always_5pct,medium_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,0.39999999999999986,0.6239417990744813,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.7755575615628914e-17
core_011,expiry_threshold_rule,medium_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,0.34152945807943147,0.532736261277533,0.0,0.0,1.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0
core_011,inventory_coverage_rule,medium_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,0.19865820350921898,0.3098778922461164,0.0,0.0,1.0,0.0,0.0,0.0,2.625,0.0,0.0,0.0
core_012,always_0pct,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,0.4498450807071607,1.403385744806156,0.0004602886775498041,0.00014754218365641448,0.9998524578163436,0.0,0.0,-1.0,5.375,0.0,1.8735013540549517e-16,2.7755575615628914e-17
core_012,always_10pct,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,0.3499999999999999,1.0918981483803425,0.0,0.0,1.0,0.0,0.0,0.0,5.25,0.0,1.1102230246251565e-16,0.0
core_012,always_20pct,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,0.24999999999999997,0.7799272488431018,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,5.551115123125783e-17,2.7755575615628914e-17
core_012,always_40pct,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,0.049999999999999906,0.15598544976862008,0.0,0.0,1.0,0.0,0.0,0.0,3.75,0.0,0.0,6.938893903907228e-18
core_012,always_5pct,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,0.39999999999999986,1.2478835981489627,0.0,0.0,1.0,0.0,0.0,0.0,5.125,0.0,0.0,2.7755575615628914e-17
core_012,expiry_threshold_rule,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,0.28260284045770834,0.8816386234937061,0.0,0.0,1.0,0.0,0.0,0.0,4.875,0.0,0.0,1.3877787807814457e-17
core_012,inventory_coverage_rule,medium_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,0.18849890798475477,0.5880617388579152,0.0,0.0,1.0,0.0,0.0,0.0,4.75,0.0,0.0,2.0816681711721685e-17
core_013,always_0pct,long_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,0.44999999999999996,0.35531194517037346,0.0,0.0,1.0,0.0,0.0,-1.0,1.75,0.0,1.3877787807814457e-17,0.0
core_013,always_10pct,long_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,0.35,0.2763537351325127,0.0,0.0,1.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0
core_013,always_20pct,long_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,0.24999999999999997,0.19739552509465194,0.0,0.0,1.0,0.0,0.0,0.0,1.625,0.0,0.0,0.0
core_013,always_40pct,long_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,0.04999999999999993,0.039479105018930344,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
core_013,always_5pct,long_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,0.39999999999999986,0.31583284015144303,0.0,0.0,1.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0
core_013,expiry_threshold_rule,long_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,0.37571907618378597,0.29643560273329345,0.0,0.0,1.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0
core_013,inventory_coverage_rule,long_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,0.27761357085203425,0.22040318844031334,0.0,0.0,1.0,0.0,0.0,-0.25,1.75,0.0,0.0,0.0
core_014,always_0pct,long_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,0.44999999999999996,0.7106238903407469,0.0,0.0,1.0,0.0,0.0,-1.0,3.0,0.0,5.551115123125783e-17,0.0
core_014,always_10pct,long_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,0.35,0.5527074702650254,0.0,0.0,1.0,0.0,0.0,0.0,2.875,0.0,2.7755575615628914e-17,0.0
core_014,always_20pct,long_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,0.25,0.3947910501893039,0.0,0.0,1.0,3.469446951953614e-18,0.0,0.0,2.5,0.0,3.122502256758253e-17,0.0
core_014,always_40pct,long_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,0.04999999999999993,0.07895821003786069,0.0,0.0,1.0,3.469446951953614e-18,0.0,0.0,1.75,0.0,3.122502256758253e-17,0.0
core_014,always_5pct,long_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,0.3999999999999999,0.6316656803028862,0.0,0.0,1.0,0.0,0.0,0.0,2.875,0.0,2.7755575615628914e-17,2.7755575615628914e-17
core_014,expiry_threshold_rule,long_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,0.39968009864565235,0.6307037457958442,0.0,0.0,1.0,0.0,0.0,0.0,2.875,0.0,2.7755575615628914e-17,0.0
core_014,inventory_coverage_rule,long_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,0.2104777333927761,0.3331045884941564,0.0,0.0,1.0,0.0,0.0,0.0,2.5,0.0,2.7755575615628914e-17,0.0
core_015,always_0pct,long_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,0.44999999999999996,1.421247780681494,0.0,0.0,1.0,0.0,0.0,-1.0,5.125,0.0,2.220446049250313e-16,2.7755575615628914e-17
core_015,always_10pct,long_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,0.35,1.1054149405300508,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.6653345369377348e-16,0.0
core_015,always_20pct,long_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,0.25,0.7895821003786079,0.0,0.0,1.0,6.938893903907228e-18,0.0,0.0,4.625,0.0,1.734723475976807e-16,2.7755575615628914e-17
core_015,always_40pct,long_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,0.04999999999999993,0.15791642007572138,0.0,0.0,1.0,1.3877787807814457e-17,0.0,0.0,3.375,0.0,1.249000902703301e-16,0.0
core_015,always_5pct,long_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,0.3999999999999999,1.2633313606057721,0.0,0.0,1.0,0.0,0.0,0.0,4.875,0.0,5.551115123125783e-17,2.7755575615628914e-17
core_015,expiry_threshold_rule,long_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,0.42373744316593787,1.3378599826374662,0.0,0.0,1.0,0.0,0.0,0.0,5.125,0.0,1.1102230246251565e-16,2.7755575615628914e-17
core_015,inventory_coverage_rule,long_shelf_life,high_inventory,uniform,medium_margin,moderate_disposal_cost,0.1941149570656771,0.6135416019825323,0.0,0.0,1.0,6.938893903907228e-18,0.0,0.0,4.375,0.0,6.245004513516506e-17,6.938893903907228e-18
core_016,always_0pct,long_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,0.44999999999999996,0.35531194517037346,0.0,0.0,1.0,0.0,0.0,-1.0,1.75,0.0,1.3877787807814457e-17,0.0
core_016,always_10pct,long_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,0.35,0.2763537351325127,0.0,0.0,1.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0
core_016,always_20pct,long_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,0.24999999999999997,0.19739552509465194,0.0,0.0,1.0,0.0,0.0,0.0,1.625,0.0,0.0,0.0
core_016,always_40pct,long_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,0.04999999999999993,0.039479105018930344,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
core_016,always_5pct,long_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,0.39999999999999986,0.31583284015144303,0.0,0.0,1.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0
core_016,expiry_threshold_rule,long_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,0.37571907618378597,0.29643560273329345,0.0,0.0,1.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0
core_016,inventory_coverage_rule,long_shelf_life,lean_inventory,uniform,medium_margin,moderate_disposal_cost,0.27761357085203425,0.22040318844031334,0.0,0.0,1.0,0.0,0.0,-0.25,1.75,0.0,0.0,0.0
core_017,always_0pct,long_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,0.44999999999999996,0.7106238903407469,0.0,0.0,1.0,0.0,0.0,-1.0,3.0,0.0,5.551115123125783e-17,0.0
core_017,always_10pct,long_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,0.35,0.5527074702650254,0.0,0.0,1.0,0.0,0.0,0.0,2.875,0.0,2.7755575615628914e-17,0.0
core_017,always_20pct,long_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,0.25,0.3947910501893039,0.0,0.0,1.0,3.469446951953614e-18,0.0,0.0,2.5,0.0,3.122502256758253e-17,0.0
core_017,always_40pct,long_shelf_life,balanced_inventory,uniform,medium_margin,moderate_disposal_cost,0.04999999999999993,0.07895821003786069,0.0,0.0,1.0,3.469446951953614e-18,0.0,0.0,1.75,0.0,3.122502256758253e-17,0.0
